坤悅,	5206
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,46.61,112.60,91.85,3.07,8.31,43.92,5.69,7.32,5.00,0.81,NA,NA,11.40
2001,53.88,120.98,92.35,2.15,4.50,81.11,0.04,0.03,2.52,0.34,NA,NA,9.72
2002,62.38,84.45,52.13,2.06,2.36,154.66,-4.08,-16.18,-15.49,-1.46,5.04,5.04,8.16
2003,54.84,81.27,56.00,3.86,2.96,123.31,2.34,0.58,0.45,0.06,16.42,10.93,9.82
2004,59.88,81.81,50.64,3.20,2.60,140.38,-12.48,-32.81,-30.81,-2.81,15.52,11.71,7.19
2005,65.55,69.34,44.94,4.26,4.11,88.80,-9.68,-30.27,-16.07,-2.62,3.11,2.90,7.33
2006,48.70,91.65,70.02,3.09,4.64,78.66,1.77,1.31,0.90,0.08,-9.95,-5.81,6.31
2007,56.37,50.88,35.36,2.88,5.95,61.34,-17.48,-39.18,-35.32,-3.28,47.81,37.71,6.75
2008,67.59,116.96,105.27,4.43,6.30,57.93,-17.95,-50.93,-34.89,-2.74,-10.26,-16.35,4.01
2009,78.44,27.82,18.81,4.37,5.66,64.48,-9.00,-44.27,-21.35,-1.21,-5.09,8.20,2.12
2010,87.80,26.38,23.26,4.56,6.83,53.44,-9.50,-71.10,-27.99,-1.11,-18.24,-41.12,1.01
2011,48.09,197.40,35.92,13.35,0.93,392.47,4.50,10.55,6.42,0.30,0.00,0.00,5.24
2012,61.29,159.77,29.22,37.21,0.32,1140.62,7.19,16.78,19.99,1.17,0.00,0.00,7.49
2013,53.79,185.50,37.94,54.44,0.52,701.92,9.55,22.54,17.13,2.21,0.00,0.00,10.86
2014,54.47,183.36,27.82,26.07,0.22,1659.09,0.63,1.38,2.88,0.15,0.00,0.00,11.59
2015,52.08,191.41,37.53,26.43,0.33,1106.06,9.95,21.25,24.14,2.75,1.48,1.61,14.35
2016,49.80,200.22,34.75,21.88,0.22,1659.09,3.21,6.54,13.21,0.95,11.88,8.42,14.81
2017,49.79,200.06,50.11,59.52,0.29,1258.62,3.96,7.88,13.08,1.19,12.31,8.99,15.50
