詮欣,	6205
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,42.52,149.33,115.73,3.88,9.04,40.37,11.39,19.87,7.70,2.06,48.18,23.25,14.08
2001,34.88,152.47,118.04,3.62,7.18,50.83,10.11,16.02,8.62,2.00,54.66,25.02,13.52
2002,34.85,157.91,127.68,4.11,7.99,45.68,10.63,16.25,9.25,2.05,24.81,8.79,13.99
2003,46.60,236.01,201.62,3.71,8.38,43.55,13.39,22.98,13.09,3.17,20.59,4.89,15.08
2004,45.86,208.98,183.17,3.65,10.13,36.03,13.91,25.55,13.78,3.53,31.36,7.49,15.01
2005,35.85,177.63,162.40,3.09,11.71,31.16,13.59,22.70,14.96,3.65,38.92,11.48,17.94
2006,35.57,180.43,167.98,3.10,18.76,19.45,12.46,19.38,12.50,3.05,21.46,4.84,16.81
2007,43.72,161.78,150.28,3.59,25.27,14.44,20.66,34.27,20.17,5.85,46.29,9.22,18.83
2008,44.96,98.85,90.83,3.42,21.35,17.09,7.55,12.99,9.24,2.08,34.89,9.91,14.47
2009,33.65,108.50,99.57,3.78,23.99,15.21,8.02,12.97,10.72,2.08,40.54,11.33,17.57
2010,34.93,120.93,111.10,4.18,28.91,12.62,4.24,6.45,5.14,1.09,20.88,0.55,16.44
2011,34.17,148.92,136.37,3.57,23.68,15.41,2.52,3.87,2.94,0.63,8.40,0.25,16.05
2012,34.59,152.61,143.47,3.59,22.32,16.35,6.09,9.37,7.04,1.57,43.53,17.15,17.28
2013,32.09,275.28,241.66,3.57,9.30,39.24,6.47,9.63,6.03,2.08,32.86,7.59,18.30
2014,33.48,255.27,222.79,3.76,9.79,37.28,11.01,16.35,10.23,3.67,31.17,7.37,20.98
2015,29.61,294.54,259.14,3.35,9.15,39.89,7.88,11.52,9.03,3.10,52.40,8.97,22.30
2016,31.10,274.97,253.04,3.61,8.51,42.89,9.96,14.29,11.81,3.34,33.27,4.00,22.37
2017,26.63,309.32,273.75,3.52,7.58,48.15,5.72,8.04,7.68,1.90,44.03,5.04,23.14
