聯詠,	3034
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,15.12,593.31,484.05,5.79,7.04,51.84,37.89,45.36,26.08,7.18,113.75,19.51,19.41
2001,13.86,619.11,559.98,4.97,6.20,58.87,22.59,26.38,21.18,3.79,195.57,30.14,16.22
2002,18.01,462.22,388.96,5.75,9.32,39.16,21.51,25.66,16.19,3.75,61.26,12.60,16.01
2003,29.76,282.71,249.34,4.75,9.23,39.54,29.32,39.10,19.49,6.28,66.14,19.70,18.46
2004,33.52,267.85,237.00,5.18,9.64,37.86,32.39,47.38,20.39,9.00,71.84,23.09,22.12
2005,40.57,227.47,192.07,4.76,7.43,49.12,34.02,54.05,21.69,12.21,41.98,7.99,26.00
2006,37.17,220.75,184.78,3.70,6.54,55.81,28.82,46.23,19.97,12.07,47.11,-0.09,29.14
2007,34.93,244.07,219.78,3.23,8.04,45.39,30.33,46.51,21.00,14.02,58.77,4.51,32.22
2008,28.55,254.18,222.71,2.65,6.75,54.07,13.92,19.73,13.50,6.18,121.13,20.53,31.35
2009,37.55,208.89,189.67,3.34,6.84,53.36,13.75,20.61,14.89,6.78,39.92,12.42,34.64
2010,40.28,202.49,177.28,3.64,7.71,47.34,13.21,21.45,12.64,7.69,21.81,1.29,36.89
2011,39.03,211.43,190.42,3.17,7.09,51.48,10.20,16.67,10.55,6.16,29.03,3.10,36.92
2012,39.12,217.79,191.90,3.20,6.77,53.91,11.79,19.19,11.99,7.36,36.65,12.81,39.63
2013,36.86,238.60,206.69,3.54,6.31,57.84,12.28,19.84,11.44,7.81,34.52,5.71,40.46
2014,38.54,233.23,197.08,4.07,6.50,56.15,17.07,27.28,13.33,11.85,32.97,7.04,46.39
2015,30.60,286.11,249.95,3.82,5.92,61.65,14.76,22.55,12.57,10.52,74.48,10.08,46.86
2016,32.69,268.55,231.61,3.95,5.88,62.07,12.15,17.72,10.96,8.22,53.53,5.26,45.95
2017,30.10,290.97,247.23,4.06,5.63,64.83,12.28,17.77,10.67,8.26,37.01,0.39,46.95
