國票金,	2889
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,0.02,6326.30,NA,NA,NA,NA,-13.20,-13.21,NA,-1.39,NA,NA,9.86
2003,1.22,109.68,NA,NA,NA,NA,12.84,12.93,97.39,1.36,NA,NA,11.22
2004,3.55,35.87,NA,NA,NA,NA,13.04,13.36,98.36,1.54,NA,NA,11.75
2005,7.32,25.32,NA,NA,NA,NA,10.45,11.03,97.25,1.29,NA,NA,11.62
2006,8.27,NA,NA,NA,NA,NA,6.83,7.36,94.53,0.86,NA,NA,n/a
2007,9.91,NA,NA,NA,NA,NA,6.23,6.77,98.28,0.76,NA,NA,n/a
2008,15.18,NA,NA,NA,NA,NA,-10.65,-12.34,NA,-1.28,NA,NA,n/a
2009,12.58,NA,NA,NA,NA,NA,10.05,11.53,NA,1.26,NA,NA,n/a
2010,7.03,NA,NA,NA,NA,NA,7.89,8.72,NA,0.97,NA,NA,n/a
2011,5.41,NA,NA,NA,NA,NA,5.34,5.69,NA,0.63,NA,NA,n/a
2012,5.86,NA,NA,NA,NA,NA,4.80,5.09,NA,0.55,NA,NA,n/a
2013,85.25,NA,NA,NA,NA,NA,1.09,4.39,33.38,0.52,NA,NA,10.99
2014,84.86,NA,NA,NA,NA,NA,1.20,5.48,37.24,0.66,NA,NA,11.22
2015,86.79,NA,NA,NA,NA,NA,1.02,4.69,32.28,0.58,NA,NA,11.34
2016,86.32,NA,NA,NA,NA,NA,1.14,6.33,41.36,0.78,NA,NA,11.43
2017,86.69,NA,NA,NA,NA,NA,1.29,7.17,40.11,0.86,NA,NA,11.68
2018,87.01,NA,NA,NA,NA,NA,1.14,5.94,38.53,0.72,NA,NA,11.58
