鑫永銓,	2114
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,56.71,121.19,71.68,9.59,5.22,69.92,7.07,16.72,5.23,2.18,46.35,21.33,14.13
2005,50.30,134.71,72.77,12.75,4.77,76.51,14.02,29.42,10.60,4.32,48.11,19.85,16.46
2006,42.13,154.26,98.08,17.80,5.72,63.81,16.50,30.08,11.82,5.28,59.87,14.50,20.08
2007,42.53,161.37,95.75,11.05,5.42,67.34,15.28,25.69,15.05,5.37,37.72,4.90,22.68
2008,51.74,156.55,99.97,9.58,5.64,64.71,6.62,11.51,6.04,2.17,8.96,-4.73,20.74
2009,44.17,155.02,102.68,7.06,3.71,98.38,7.99,14.54,11.32,2.89,98.30,24.91,21.67
2010,29.59,255.88,164.77,9.63,4.56,80.04,13.71,21.21,14.87,4.54,39.36,3.68,23.13
2011,25.59,317.57,230.39,8.99,4.14,88.16,17.95,24.61,18.85,6.03,152.27,19.59,26.12
2012,24.95,259.02,207.13,9.37,5.35,68.22,20.04,26.79,20.57,7.46,111.09,14.32,29.58
2013,21.93,292.28,239.34,6.59,5.34,68.35,17.95,23.26,24.01,7.11,109.54,6.88,31.69
2014,19.91,299.01,241.62,7.60,5.95,61.34,19.23,24.30,22.99,7.34,125.40,10.49,31.59
2015,12.91,448.47,385.47,7.43,5.11,71.42,16.02,19.20,22.83,6.20,202.83,8.25,32.93
2016,15.44,386.10,335.74,8.47,5.10,71.56,13.45,15.63,22.32,5.19,117.80,3.16,33.09
2017,19.11,314.39,233.55,8.36,3.81,95.80,12.56,15.17,20.74,5.02,43.63,-3.80,33.10
