大山,	1615
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,52.19,84.98,51.25,5.93,6.09,59.93,-0.36,-3.53,-2.47,-0.41,24.80,6.90,11.54
2002,51.47,100.73,60.53,7.14,6.11,59.73,2.68,3.28,2.27,0.38,3.30,0.73,11.92
2003,56.75,72.20,40.97,6.31,5.34,68.35,-1.32,-4.72,-3.07,-0.55,-4.47,-2.20,11.37
2004,48.10,140.52,64.50,9.74,5.34,68.35,6.14,11.11,4.81,1.34,54.98,12.58,12.71
2005,51.78,134.36,74.68,11.21,5.02,72.70,0.06,-1.87,-0.81,-0.21,26.40,7.64,11.05
2006,47.93,172.77,91.38,10.15,6.14,59.44,8.47,14.79,4.75,1.77,-7.64,-2.10,12.86
2007,46.46,179.28,90.24,9.73,6.78,53.83,7.60,12.78,3.76,1.61,53.71,7.84,12.40
2008,40.72,162.38,92.89,12.25,9.43,38.70,5.30,8.08,2.06,0.98,57.35,8.83,11.78
2009,43.21,197.51,131.94,9.12,8.78,41.57,7.65,12.80,4.12,1.64,52.14,10.05,13.78
2010,30.64,249.26,115.27,9.91,7.55,48.34,8.45,13.11,4.85,1.73,28.11,0.22,13.87
2011,41.69,188.25,101.08,11.83,7.90,46.20,2.78,4.04,1.49,0.52,31.63,1.10,12.45
2012,42.49,145.87,95.35,9.83,9.37,38.95,3.79,6.04,2.24,0.76,46.66,7.16,12.81
2013,37.04,120.20,81.52,6.88,9.86,37.01,1.55,2.13,1.06,0.27,9.93,0.64,12.78
2014,35.10,155.60,98.13,6.26,9.13,39.97,3.91,5.72,3.05,0.74,-8.14,-2.46,13.23
2015,32.93,153.60,71.87,6.70,6.03,60.53,0.95,1.08,0.66,0.14,25.89,3.26,13.05
2016,30.54,174.02,103.58,7.07,5.64,64.71,4.53,6.32,4.00,0.84,14.99,4.47,13.53
2017,32.25,203.82,108.14,6.59,5.68,64.26,6.61,9.45,5.36,1.31,14.99,3.19,14.25
