全新,	2455
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,31.14,221.29,179.52,7.60,2.02,180.69,5.20,5.60,12.51,0.73,-1.74,-0.35,19.59
2001,33.93,227.79,156.98,5.96,2.33,156.65,2.99,3.26,8.84,0.58,58.03,6.49,18.18
2002,36.28,125.68,76.21,5.31,2.52,144.84,-10.42,-17.45,-64.13,-2.92,-16.53,-2.33,15.26
2003,39.41,66.43,50.33,8.16,3.85,94.80,-15.21,-25.61,-60.34,-3.47,7.60,1.46,11.79
2004,45.56,76.66,49.06,6.39,4.35,83.90,-17.56,-31.78,-55.34,-3.32,-30.96,-8.21,9.05
2005,43.39,86.64,48.46,4.61,2.68,136.19,-12.08,-23.24,-30.01,-1.73,18.79,5.09,6.51
2006,47.51,165.53,67.13,5.78,2.90,125.86,13.20,23.34,19.25,1.78,29.77,7.31,8.64
2007,27.63,270.68,167.93,4.36,2.27,160.79,9.21,13.82,16.69,1.65,33.12,5.50,13.86
2008,33.05,343.86,247.68,5.35,2.88,126.73,-0.33,-0.83,-1.08,-0.10,65.58,6.92,12.41
2009,23.03,561.72,504.42,5.55,4.32,84.49,12.05,16.24,21.74,2.72,142.76,12.25,19.39
2010,19.98,486.50,429.26,4.45,5.09,71.70,11.35,14.26,23.31,2.37,125.32,12.05,17.80
2011,13.81,397.21,305.87,5.23,4.13,88.37,13.07,15.58,23.84,2.33,110.48,9.71,15.86
2012,8.86,557.61,460.51,5.91,3.88,94.07,11.45,12.91,20.53,1.88,235.09,7.69,14.95
2013,9.60,500.42,414.40,7.19,4.27,85.48,11.60,12.79,21.42,1.87,219.58,3.91,14.30
2014,11.17,471.19,382.50,6.56,3.70,98.64,11.94,13.32,22.59,1.90,135.32,1.99,14.22
2015,12.41,478.71,399.84,5.52,3.68,99.18,14.72,16.70,24.78,2.40,150.71,4.85,14.58
2016,14.60,354.10,263.65,5.95,3.33,109.60,12.72,14.68,21.40,2.12,183.48,6.52,15.16
2017,14.80,358.85,285.24,5.91,3.56,102.52,11.99,14.06,18.45,2.15,92.54,-0.11,15.37
2018,35.51,129.88,87.65,5.47,3.24,112.65,11.03,14.77,19.26,2.16,76.48,5.72,14.01
