德英,	4911
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,1.69,4239.46,4056.48,6.07,1.27,287.40,-0.34,-0.34,-4.55,-0.03,134.50,2.55,8.37
2009,1.85,4256.85,4045.89,5.20,0.94,388.29,-0.37,-0.37,-5.17,-0.03,54.29,1.04,8.34
2010,2.15,3705.11,3543.79,3.24,1.13,323.00,-2.56,-2.62,-36.71,-0.22,-81.06,-1.79,8.13
2011,1.86,4861.31,4756.09,2.43,1.20,304.16,0.91,0.93,22.23,0.11,-62.39,-1.17,15.22
2012,1.79,4477.80,4350.42,3.19,1.41,258.86,-1.38,-1.40,-37.56,-0.21,-64.30,-1.30,15.01
2013,1.10,6355.92,6125.29,5.80,0.98,372.44,-0.46,-0.46,-8.89,-0.07,-115.95,-1.59,14.97
2014,2.86,2141.30,2034.56,5.15,1.32,276.51,1.62,1.65,17.88,0.25,3.90,0.13,15.22
2015,8.32,522.63,483.42,1.62,0.93,392.47,-1.35,-1.43,-21.96,-0.21,-44.35,-4.55,14.72
2016,5.09,602.60,551.43,1.15,1.08,337.96,-1.68,-1.80,-42.29,-0.26,16.84,1.05,14.46
2017,3.19,869.43,769.64,1.45,1.12,325.89,-5.09,-5.32,-190.80,-0.75,-62.52,-1.98,13.72
