晶睿,	3454
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,25.50,427.54,340.77,5.13,7.35,49.65,27.15,37.76,19.47,4.65,59.38,15.04,19.29
2005,25.20,350.43,277.52,5.87,5.91,61.75,29.97,40.08,21.60,6.97,82.80,23.86,20.24
2006,15.98,559.99,440.70,6.23,4.03,90.57,20.71,25.70,19.60,4.75,112.80,19.53,22.36
2007,13.78,560.61,403.37,6.61,3.25,112.30,15.12,17.73,15.63,3.60,108.61,-1.69,20.02
2008,14.18,456.22,294.51,7.31,3.19,114.42,8.83,10.24,8.48,1.85,159.40,11.83,17.19
2009,25.73,348.08,260.13,6.68,3.06,119.28,6.82,8.55,7.42,1.46,89.30,14.04,17.55
2010,21.83,415.74,334.73,7.79,4.78,76.35,13.79,17.80,11.68,3.30,113.84,18.95,20.25
2011,23.17,336.06,239.82,8.61,4.89,74.64,24.68,31.85,16.76,6.98,65.63,10.16,25.13
2012,26.70,289.14,190.41,7.85,3.43,106.41,24.23,32.36,18.20,8.49,79.77,11.25,28.24
2013,28.50,297.48,224.72,9.53,3.42,106.72,24.34,34.16,17.38,10.28,107.46,20.56,31.69
2014,23.56,337.23,230.94,8.32,3.46,105.49,10.96,14.66,9.48,5.01,74.91,1.36,31.87
2015,26.13,308.10,195.83,7.87,3.21,113.70,12.95,17.11,10.70,6.20,36.38,10.74,33.19
2016,26.86,306.79,204.99,7.75,3.12,116.98,13.67,18.45,10.72,6.57,79.17,24.07,34.51
2017,32.80,261.90,176.21,7.55,4.14,88.16,8.61,12.04,5.93,5.27,35.06,1.44,34.04
2018,36.04,248.83,127.30,6.77,3.11,117.36,6.21,9.24,5.08,3.92,6.10,-7.00,33.01
