聯穎,	3550
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,48.56,71.50,70.12,3.19,292.28,1.24,0.11,-0.62,-0.47,-0.17,14.69,2.84,27.02
2009,46.37,62.82,61.83,2.68,173.86,2.09,6.29,11.61,13.79,3.21,0.03,NA,28.33
2010,43.27,171.73,170.98,3.66,566.13,0.64,7.05,12.43,11.40,3.61,NA,NA,27.37
2011,42.29,120.87,119.61,3.20,1001.62,0.36,-3.07,-5.69,-6.61,-1.52,24.30,NA,26.28
2012,43.46,220.06,217.37,2.96,823.21,0.44,0.98,1.16,1.77,0.30,22.05,0.78,24.78
2013,41.63,301.94,265.50,2.34,10.77,33.89,2.89,4.37,2.32,1.07,NA,NA,25.88
2014,39.39,355.44,317.13,2.30,10.59,34.46,3.13,4.60,2.60,1.21,37.09,6.83,26.96
2015,38.66,319.37,288.50,2.21,10.20,35.78,2.55,3.66,2.37,0.96,28.79,5.88,26.26
2016,41.62,299.42,266.72,2.22,9.40,38.82,3.28,5.00,3.22,1.26,23.54,5.09,24.19
2017,44.94,264.34,232.90,2.26,9.29,39.28,3.79,6.18,3.43,1.46,NA,NA,23.66
