兆遠,	4944
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,19.07,381.02,199.17,3.59,1.82,200.54,2.39,2.89,2.79,0.39,83.17,17.32,n/a
2009,28.06,231.33,170.51,3.56,2.70,135.18,6.75,9.00,8.80,1.59,37.36,13.64,16.78
2010,34.30,203.01,138.40,4.95,3.59,101.67,17.03,25.13,17.08,5.33,3.47,1.47,23.26
2011,23.98,316.71,253.53,5.11,4.70,77.65,-25.71,-36.76,-27.30,-7.00,NA,NA,17.77
2012,38.99,259.50,200.08,4.54,2.30,158.69,-12.16,-18.32,-20.87,-3.01,30.18,5.70,15.06
2013,32.72,210.24,143.60,4.99,5.78,63.14,-11.99,-20.86,-23.09,-2.68,48.40,8.93,16.64
2014,27.77,162.24,100.53,4.86,4.70,77.65,0.85,0.88,1.21,0.15,11.38,2.74,18.81
2015,45.14,146.41,99.31,3.80,5.05,72.27,-13.33,-21.54,-34.82,-4.29,NA,NA,14.41
2016,53.84,122.78,77.36,2.63,5.03,72.56,-13.18,-26.97,-45.01,-3.48,19.12,5.25,10.53
2017,60.17,98.42,56.03,2.63,5.04,72.42,-11.24,-27.64,-35.27,-2.96,NA,NA,7.53
2018,65.75,86.18,49.96,2.79,5.36,68.09,-11.61,-33.50,-34.15,2.75,8.45,2.50,6.65
