典範,	3372
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,41.41,146.84,117.32,4.62,10.76,33.92,7.81,12.36,9.77,1.37,45.71,12.26,11.44
2004,38.56,175.41,135.62,4.85,9.32,39.16,7.17,10.89,9.38,1.20,58.10,10.81,11.62
2005,35.58,168.61,136.94,4.53,9.74,37.47,10.47,15.90,13.10,1.89,60.21,12.31,12.32
2006,34.27,152.08,118.95,4.38,11.81,30.90,14.18,21.17,15.55,2.54,85.99,17.55,13.23
2007,22.77,210.78,179.76,4.41,11.73,31.11,11.18,15.09,13.91,1.95,84.57,14.09,13.49
2008,18.53,170.15,127.75,5.26,10.24,35.64,1.24,1.49,1.63,0.18,82.55,5.49,12.12
2009,24.95,219.50,174.82,4.66,10.55,34.59,-4.30,-5.66,-6.76,-0.67,39.82,5.48,11.45
2010,21.58,249.77,204.76,4.79,11.84,30.82,0.18,0.10,0.09,0.01,58.11,7.00,11.46
2011,18.41,279.11,233.19,4.22,11.22,32.53,-7.45,-9.42,-10.76,-1.03,61.44,5.58,10.43
2012,17.18,289.95,246.83,4.54,11.94,30.56,-5.56,-6.83,-7.29,-0.69,55.05,4.79,9.74
2013,16.53,395.54,329.49,4.04,10.80,33.79,-12.03,-14.78,-18.03,-1.34,89.60,4.92,8.42
2014,11.70,642.91,380.12,4.53,11.33,32.21,1.60,1.89,2.78,0.18,86.73,4.35,8.85
2015,10.97,580.06,414.68,4.21,12.89,28.31,-2.76,-3.11,-5.95,-0.27,77.53,3.69,8.50
2016,12.06,420.85,338.92,4.89,13.65,26.73,-7.23,-8.17,-15.71,-0.67,7.41,0.39,7.90
2017,13.11,358.39,266.82,4.70,10.11,36.10,-26.80,-30.64,-60.88,-2.12,-71.43,-3.19,5.84
