旺旺保,	2816
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,50.25,390.69,NA,NA,NA,NA,2.63,5.10,3.15,0.72,NA,NA,13.51
2001,57.06,178.98,NA,NA,NA,NA,2.23,4.84,2.31,0.64,NA,NA,13.24
2002,38.89,317.37,NA,NA,NA,NA,1.80,3.63,1.98,0.48,NA,NA,11.67
2003,53.11,261.66,NA,NA,NA,NA,2.07,4.47,1.82,0.52,NA,NA,10.73
2004,71.18,397.26,NA,NA,NA,NA,2.73,9.93,1.58,0.54,NA,NA,4.86
2005,73.88,399.03,NA,NA,NA,NA,-0.15,-0.54,-0.08,-0.02,NA,NA,4.17
2006,92.81,339.55,NA,NA,NA,NA,-30.82,-177.98,-15.21,-0.46,NA,NA,0
2007,86.21,543.79,NA,NA,NA,NA,-11.90,-113.57,-7.56,-9.82,NA,NA,0
2008,89.54,883.74,NA,NA,NA,NA,-3.53,-33.81,-2.95,-1.90,NA,NA,0
2009,87.90,954.78,NA,NA,NA,NA,-1.20,-10.57,-0.97,-0.71,NA,NA,0
2010,86.23,893.05,NA,NA,NA,NA,-4.32,-33.20,-4.13,-2.31,NA,NA,0
2011,86.39,520.19,NA,NA,NA,NA,0.74,5.50,2.52,0.40,NA,NA,0
2012,83.77,NA,NA,NA,NA,NA,1.90,12.72,5.59,1.29,NA,NA,0
2013,78.23,NA,NA,NA,NA,NA,3.76,19.47,17.27,2.59,NA,NA,15.44
2014,74.68,NA,NA,NA,NA,NA,4.18,17.75,7.15,2.75,NA,NA,16.44
2015,75.65,NA,NA,NA,NA,NA,1.70,6.83,4.09,1.23,NA,NA,16.41
2016,76.45,NA,NA,NA,NA,NA,0.87,3.61,2.05,1.03,NA,NA,16.93
2017,73.36,NA,NA,NA,NA,NA,4.48,17.77,9.78,3.12,NA,NA,20.26
2018,72.05,NA,NA,NA,NA,NA,3.59,13.11,7.83,2.84,NA,NA,22.72
