九齊,	6494
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2014,27.54,326.98,266.75,8.51,8.06,45.28,14.59,20.56,8.51,2.77,83.14,8.36,14.48
2015,29.99,298.17,239.49,7.60,6.34,57.57,11.38,15.98,7.49,2.32,51.11,2.05,14.61
2016,25.99,351.09,278.05,7.52,5.94,61.44,16.53,22.89,10.38,3.60,71.39,6.56,17.27
2017,28.25,315.54,232.33,7.23,4.90,74.48,16.09,22.09,10.32,3.92,126.40,17.65,18.19
