新光金,	2888
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,14.12,54.54,NA,NA,NA,NA,-56.53,-66.10,*****,-6.28,NA,NA,8.77
2003,30.08,109.79,NA,NA,NA,NA,16.22,21.04,NA,2.36,NA,NA,12.01
2004,29.28,36.03,NA,NA,NA,NA,12.20,16.74,95.91,2.23,NA,NA,14.85
2005,26.33,111.53,NA,NA,NA,NA,8.97,11.82,98.59,1.74,NA,NA,16.15
2006,93.91,NA,NA,NA,NA,NA,0.44,7.60,NA,1.33,NA,NA,n/a
2007,15.23,NA,NA,NA,NA,NA,4.89,5.81,NA,1.02,NA,NA,n/a
2008,32.60,NA,NA,NA,NA,NA,-25.33,-32.75,NA,-3.80,NA,NA,n/a
2009,20.35,NA,NA,NA,NA,NA,1.37,1.83,85.61,0.17,NA,NA,n/a
2010,18.87,NA,NA,NA,NA,NA,2.46,3.06,91.13,0.32,NA,NA,n/a
2011,23.25,NA,NA,NA,NA,NA,5.54,7.01,96.61,0.65,NA,NA,n/a
2012,22.05,NA,NA,NA,NA,NA,10.16,13.13,98.48,1.16,NA,NA,n/a
2013,95.47,NA,NA,NA,NA,NA,0.43,10.04,7.14,1.11,NA,NA,10.82
2014,95.52,NA,NA,NA,NA,NA,0.30,6.59,4.29,0.70,NA,NA,11.27
2015,95.84,NA,NA,NA,NA,NA,0.24,5.50,3.34,0.57,NA,NA,10.80
2016,95.71,NA,NA,NA,NA,NA,0.17,3.94,2.18,0.48,NA,NA,12.11
2017,95.39,NA,NA,NA,NA,NA,0.34,7.70,4.73,1.05,NA,NA,13.87
2018,96.04,NA,NA,NA,NA,NA,0.30,6.97,4.14,0.89,NA,NA,11.80
