寶徠,	1805
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,37.55,118.17,89.80,2.95,2.99,122.07,-15.19,-26.34,-56.30,-1.65,NA,NA,5.47
2001,39.47,95.56,74.31,1.97,2.35,155.31,-7.81,-15.65,-43.84,-1.58,13.24,3.20,9.41
2004,74.77,36.87,32.59,0.62,0.26,1403.84,-43.19,-105.15,-8734.97,-4.45,9.43,NA,0.58
2005,71.46,98.52,67.69,0.94,1.47,248.29,-8.03,-53.59,-71.69,-0.36,-10.82,-2.58,0.63
2006,61.91,120.39,89.58,5.93,3.71,98.38,18.00,49.00,55.33,2.83,1.17,0.24,6.49
2007,63.56,95.06,59.63,4.73,4.78,76.35,5.23,9.63,8.02,0.64,-23.14,-10.08,6.75
2008,54.78,124.72,73.94,4.61,4.10,89.02,-17.70,-47.28,-45.00,-2.59,-42.42,-10.75,4.34
2010,56.46,143.94,114.88,13.09,5.53,66.00,-11.47,-24.16,-22.54,-1.80,-61.80,-14.80,6.55
2011,79.25,117.62,41.91,60.81,1.79,203.91,4.06,14.13,4.40,1.23,-22.52,-30.46,10.42
2012,82.53,114.35,22.48,66.11,0.56,651.78,2.27,11.68,5.35,1.30,-31.78,-58.62,11.80
2013,56.64,168.96,69.21,59.81,1.41,258.86,8.52,40.29,8.39,2.66,112.49,89.96,9.65
2014,38.92,272.37,226.14,36.40,2.08,175.48,0.83,1.15,0.87,0.11,87.77,28.51,9.76
2015,40.25,250.68,154.12,4.92,0.49,744.89,8.45,13.58,95.37,1.42,-105.44,-59.58,11.18
2016,53.52,183.55,71.68,1.98,0.08,4562.50,-7.00,-13.61,-359.63,-1.39,-34.30,-39.09,9.29
2017,50.50,183.89,42.61,25.19,0.27,1351.85,0.03,-0.32,-0.93,-0.03,-39.19,-39.07,9.26
