笙泉,	3122
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,19.83,481.57,436.32,10.57,8.28,44.08,7.82,9.69,6.60,1.17,100.96,9.61,11.97
2009,14.40,612.89,561.04,7.30,7.90,46.20,4.81,5.81,5.56,0.68,33.09,-3.70,11.43
2010,20.18,424.11,367.13,8.35,8.42,43.34,5.62,6.80,5.09,0.79,39.46,6.12,11.90
2011,20.40,417.46,332.36,7.13,5.03,72.56,0.48,0.60,0.51,0.07,-8.10,-6.31,11.46
2012,16.71,538.01,469.53,7.69,4.85,75.25,3.18,3.91,3.38,0.45,72.99,9.91,11.67
2013,23.19,363.05,312.89,8.60,6.53,55.89,7.69,9.68,7.29,1.18,43.94,8.06,12.53
2014,27.91,383.26,321.67,7.73,5.57,65.52,9.95,13.14,10.47,1.71,54.29,6.76,13.45
2015,23.37,311.97,274.74,7.42,6.08,60.03,6.15,8.22,6.96,1.04,42.48,4.88,13.57
2016,19.40,385.10,322.49,6.50,6.25,58.40,3.88,4.94,4.31,0.67,0.41,0.00,13.53
2017,13.77,511.76,436.80,5.16,4.87,74.94,-2.51,-3.01,-3.50,-0.40,5.09,0.00,12.62
2018,14.41,474.25,369.37,6.25,4.48,81.47,-4.45,-5.18,-6.02,-0.63,-46.96,0.00,11.77
