精元,	2387
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,19.86,328.83,264.57,4.51,5.97,61.13,5.87,7.52,5.34,1.01,52.72,11.99,15.24
2001,28.17,199.80,154.08,4.21,5.49,66.48,7.51,9.87,8.39,1.37,37.60,12.66,13.01
2002,27.45,185.24,154.26,4.77,6.58,55.47,15.17,20.72,16.48,2.12,43.36,10.82,11.62
2003,27.82,175.84,148.59,3.82,6.87,53.12,16.05,22.10,23.11,2.52,20.83,2.72,11.83
2004,25.44,155.97,132.82,4.39,9.13,39.97,16.23,22.03,24.61,2.56,38.53,7.26,11.95
2005,24.61,158.84,137.14,4.43,8.60,42.44,18.93,25.18,33.05,3.24,43.92,9.07,14.25
2006,13.95,226.98,199.33,3.51,6.24,58.49,16.41,20.25,39.15,2.67,0.92,-2.70,14.49
2007,15.69,169.07,132.55,3.76,6.67,54.72,18.17,21.34,45.94,3.00,54.40,2.73,15.04
2008,17.33,126.78,100.34,4.10,6.41,56.94,16.05,19.25,44.64,2.86,46.18,2.47,16.08
2009,22.99,96.59,87.34,3.50,6.19,58.96,16.21,20.36,69.06,3.47,34.07,0.81,17.88
2010,21.24,68.09,56.41,3.66,9.12,40.02,16.24,20.55,64.85,3.77,13.00,-6.55,18.87
2011,26.12,49.68,40.16,3.03,7.37,49.52,3.72,4.57,18.21,0.89,41.39,-0.04,19.96
2012,29.11,38.67,30.59,3.22,6.64,54.96,-0.17,-0.68,-2.78,-0.13,1.04,-1.97,18.84
2013,44.91,179.45,136.80,2.59,4.34,84.10,0.90,10.39,0.78,0.30,11.11,4.45,19.91
2014,42.23,165.26,131.70,2.90,5.72,63.81,5.07,8.61,4.44,1.95,17.51,8.44,22.67
2015,44.15,163.85,128.35,2.82,5.86,62.28,5.26,9.09,4.81,2.35,16.09,7.96,27.11
2016,40.10,185.57,151.75,2.49,5.13,71.15,3.81,6.41,4.11,2.11,23.57,8.76,29.69
2017,40.77,183.41,153.63,2.78,5.56,65.64,1.48,2.33,1.61,0.90,24.56,9.34,33.05
2018,42.23,174.85,139.32,2.66,5.25,69.52,1.10,1.66,1.21,0.62,5.81,0.88,35.45
