利機,	3444
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,54.22,175.11,144.96,3.24,10.20,35.78,10.67,21.17,6.52,2.71,NA,NA,13.78
2007,43.70,178.75,152.13,3.21,10.07,36.24,15.04,28.81,9.22,4.20,72.11,38.93,16.31
2008,32.18,243.36,195.38,3.93,12.27,29.74,8.51,13.52,4.66,2.21,0.00,-10.47,16.18
2009,35.52,218.77,185.82,3.70,11.30,32.30,8.76,13.18,5.51,2.01,33.86,11.26,15.77
2010,41.40,175.11,138.58,4.15,13.89,26.27,8.69,14.10,4.77,2.09,6.23,NA,15.34
2011,31.30,232.21,218.99,3.62,17.79,20.51,11.52,18.01,7.12,2.67,85.53,26.16,15.74
2012,26.25,271.59,253.57,3.38,28.46,12.82,2.33,3.25,1.92,0.47,92.53,18.27,14.01
2013,28.34,288.07,250.12,3.64,13.11,27.84,3.77,5.24,3.53,0.73,0.00,-5.67,13.80
2014,36.22,194.06,169.26,4.25,12.82,28.47,7.44,10.98,5.62,1.57,0.00,0.00,14.78
2015,32.57,215.87,193.78,3.45,12.19,29.94,4.98,7.48,4.35,1.11,47.01,13.72,14.84
2016,34.01,202.41,180.12,3.10,13.52,26.99,5.27,7.82,4.98,1.16,22.29,3.65,14.76
2017,32.47,215.82,185.50,2.96,11.08,32.94,5.54,8.26,5.30,1.22,15.12,0.00,14.84
2018,28.69,233.74,204.54,2.60,9.38,38.91,6.76,9.67,7.13,1.52,16.05,0.00,16.63
