慧洋-KY,	2637
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,75.53,54.64,47.02,121.52,26.82,13.60,11.01,43.00,39.55,8.32,93.31,12.09,n/a
2010,81.64,45.37,39.23,90.83,31.57,11.56,5.14,19.69,18.68,4.19,59.63,7.56,n/a
2011,82.77,58.35,54.01,76.58,54.70,6.67,6.14,28.03,26.59,5.92,70.78,7.32,n/a
2012,77.51,40.38,35.37,48.72,57.01,6.40,5.35,20.39,25.01,5.33,79.52,6.62,n/a
2013,67.91,61.21,56.88,34.44,49.72,7.34,3.48,8.62,17.28,3.43,72.00,5.71,46.19
2014,64.15,30.11,27.41,35.08,74.43,4.90,3.68,7.46,19.51,3.81,62.02,5.54,56.45
2015,64.84,49.85,46.41,52.62,115.38,3.16,4.04,8.01,20.38,4.53,73.82,4.59,57.27
2016,66.30,24.88,22.29,67.92,88.45,4.12,3.02,4.81,13.11,2.69,48.25,4.50,51.80
2017,69.17,36.10,32.96,85.56,78.22,4.66,2.05,1.52,3.79,0.71,46.28,4.31,42.48
2018,68.40,27.65,24.94,104.07,76.61,4.76,4.07,6.66,13.84,2.92,50.02,5.36,44.63
