精技,	2414
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,44.91,169.44,116.45,5.23,9.41,38.78,5.29,8.15,1.79,1.33,-20.47,-15.08,18.03
2001,41.94,178.34,137.58,4.78,11.63,31.38,3.44,4.91,1.15,0.78,-6.64,-4.10,16.08
2002,53.50,165.42,120.32,4.71,12.45,29.31,4.44,7.49,1.56,1.09,-26.98,-20.92,14.87
2003,60.35,179.24,137.99,4.84,12.89,28.31,3.94,7.30,1.29,0.97,-10.41,-6.31,13.82
2004,60.43,175.62,127.97,5.10,13.09,27.88,4.23,9.29,1.48,1.21,3.80,1.79,13.61
2005,51.51,180.00,134.01,5.18,12.41,29.41,4.64,9.33,1.63,1.25,16.17,9.30,13.65
2006,54.91,147.17,107.82,5.30,12.36,29.53,4.72,9.00,1.71,1.20,8.51,4.59,13.61
2007,50.55,160.81,114.90,5.31,11.28,32.35,5.12,9.75,1.90,1.30,-0.02,-2.52,13.71
2008,39.10,191.64,150.14,5.28,14.64,24.93,5.30,9.64,2.02,1.15,21.23,4.24,13.84
2009,50.49,143.48,113.68,5.62,17.04,21.42,5.08,8.92,1.80,1.30,15.61,5.52,15.19
2010,49.27,146.41,114.03,6.03,18.60,19.62,5.03,9.71,1.63,1.47,17.69,6.79,15.05
2011,46.46,153.06,118.46,5.75,17.34,21.04,5.34,9.88,1.80,1.50,7.68,-1.91,15.30
2012,44.12,156.64,121.41,6.10,18.39,19.84,4.77,8.39,1.53,1.28,32.02,13.47,15.18
2013,50.21,171.97,122.03,5.59,10.47,34.86,3.13,5.83,1.15,0.97,7.92,0.55,14.76
2014,45.88,179.36,124.04,5.87,11.04,33.06,4.92,9.15,1.72,1.56,19.37,7.74,15.33
2015,50.61,162.72,107.67,5.83,9.94,36.72,4.26,8.01,1.51,1.38,0.65,-5.21,15.52
2016,51.16,160.66,112.41,5.60,9.62,37.94,4.20,8.28,1.54,1.44,19.68,10.49,15.68
2017,47.85,169.53,116.85,5.97,10.85,33.64,4.67,9.09,1.64,1.59,23.84,11.22,15.90
