光磊,	2340
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,25.99,231.89,154.88,2.59,2.49,146.58,9.52,11.40,15.47,1.93,20.76,4.92,17.88
2001,39.87,192.84,115.27,1.99,1.84,198.36,1.37,1.13,2.19,0.16,52.91,9.54,14.03
2002,50.08,204.90,152.04,3.15,2.83,128.97,1.97,1.60,1.97,0.23,-3.05,-0.66,14.14
2003,47.82,143.69,107.43,2.70,2.84,128.52,-5.04,-11.66,-17.06,-1.82,8.52,2.51,11.61
2004,51.66,93.63,53.75,3.22,2.98,122.48,-7.17,-16.02,-21.70,-1.76,2.45,0.92,10.07
2005,45.82,154.32,95.99,3.60,2.61,139.84,-9.07,-19.78,-23.82,-1.77,34.49,7.55,8.08
2006,49.46,129.63,94.70,4.24,3.19,114.42,-9.19,-18.76,15.00,-1.36,33.64,13.55,6.76
2007,37.33,129.67,87.09,3.68,3.26,111.96,9.75,16.20,13.61,1.80,35.50,12.00,12.02
2008,40.35,188.92,119.37,3.35,2.51,145.41,4.08,5.72,5.36,0.67,52.77,5.71,11.49
2009,43.52,208.44,170.74,3.14,2.38,153.36,2.26,3.35,3.89,0.40,46.74,8.96,12.07
2010,40.83,191.09,151.68,3.86,3.70,98.64,6.09,10.08,8.97,1.26,35.57,7.91,12.91
2011,38.19,192.96,151.32,3.42,3.43,106.41,4.07,6.37,6.42,0.83,40.52,5.03,13.11
2012,35.05,203.00,160.63,3.38,3.40,107.35,3.19,4.70,5.10,0.62,42.15,5.85,13.07
2013,39.40,251.54,207.19,3.23,4.01,91.02,3.92,5.88,6.57,0.77,22.17,2.25,13.33
2014,37.71,249.77,207.96,3.42,3.82,95.54,5.05,7.58,8.89,1.03,36.06,4.33,13.89
2015,34.47,270.23,225.46,3.35,3.48,104.88,5.11,7.50,10.18,1.05,31.61,2.85,14.16
2016,26.76,258.26,204.60,3.42,3.11,117.36,7.81,10.94,15.57,1.57,31.91,1.90,14.53
2017,26.97,234.36,186.10,3.48,3.20,114.06,6.70,8.88,12.03,1.33,57.87,5.09,16.24
