弘憶股,	3312
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,59.42,156.53,128.75,7.28,23.25,15.69,5.67,14.69,1.40,1.67,4.74,6.84,12.14
2004,61.59,152.45,120.88,10.28,24.93,14.64,8.48,20.88,1.71,2.43,26.54,41.83,12.52
2005,68.22,140.23,109.88,9.03,21.78,16.75,6.58,18.01,1.33,2.31,NA,NA,13.40
2006,68.97,170.60,131.50,6.41,15.42,23.67,22.22,5.53,0.52,0.67,NA,NA,12.13
2007,67.96,202.86,148.47,7.11,15.42,23.67,3.71,9.44,0.82,1.14,NA,NA,12.58
2008,53.29,171.87,126.49,8.29,18.12,20.14,-0.23,-2.67,-0.22,-0.31,38.71,44.45,10.57
2009,62.60,153.03,119.18,9.87,22.53,16.20,9.09,21.95,1.70,2.58,30.71,51.23,12.96
2010,55.19,174.49,126.16,8.49,18.21,20.04,3.98,9.43,0.86,1.28,NA,NA,13.37
2011,56.05,173.24,127.83,7.88,16.02,22.78,5.26,11.41,1.17,1.61,NA,NA,14.90
2012,55.65,161.69,124.35,8.29,18.80,19.41,1.48,3.10,0.31,0.45,17.87,NA,14.06
2013,61.09,150.70,129.07,5.78,18.53,19.69,3.54,8.29,1.08,1.17,NA,NA,14.88
2014,71.78,138.31,109.19,5.35,13.89,26.27,1.98,6.12,0.48,0.92,NA,NA,15.80
2015,68.54,143.34,117.95,4.65,13.76,26.52,-8.16,-34.47,-3.14,-2.76,44.30,97.20,11.34
2016,54.18,181.09,153.51,4.01,12.67,28.80,1.83,4.24,0.67,0.48,12.45,14.84,10.81
2017,65.95,154.14,127.49,4.68,15.80,23.10,-6.43,-17.63,-2.57,-2.22,6.74,12.13,11.16
2018,64.98,153.52,131.27,4.44,17.04,21.42,4.42,11.35,1.41,1.28,5.86,10.67,12.09
