瀚宇博,	5469
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,49.77,89.65,68.77,4.01,10.90,33.48,4.91,6.70,6.24,1.70,15.36,7.67,26.20
2001,46.65,148.16,132.69,3.13,10.83,33.70,6.49,9.62,8.13,2.32,38.91,15.45,25.06
2002,40.38,134.75,123.52,3.36,21.08,17.31,5.42,7.81,5.81,1.73,24.33,5.99,21.61
2003,47.01,151.32,135.77,3.18,17.58,20.76,7.22,12.10,10.05,2.55,37.63,10.45,22.01
2004,29.46,202.13,178.75,3.28,11.44,31.90,12.21,19.11,22.36,4.45,43.93,6.33,27.39
2005,24.93,131.84,114.87,3.69,12.11,30.14,12.01,16.11,23.62,3.67,34.19,5.38,23.58
2006,23.10,121.10,103.77,3.90,12.07,30.24,10.30,13.33,20.72,3.03,15.05,1.88,25.99
2007,14.70,195.60,161.01,3.43,6.78,53.83,14.29,17.16,53.20,4.09,8.44,NA,25.59
2008,13.36,143.29,115.35,5.03,11.54,31.62,5.91,6.66,21.93,1.46,4.44,NA,22.50
2009,11.79,149.97,115.54,5.01,6.81,53.59,11.66,13.27,60.37,3.16,55.05,0.96,24.93
2010,41.49,163.46,138.36,6.86,9.76,37.39,4.35,5.72,24.94,1.25,-4.61,-3.10,21.19
2011,38.32,181.42,163.54,6.42,13.28,27.48,3.39,4.88,21.45,1.06,47.35,2.05,23.28
2012,40.88,99.81,93.64,7.52,16.32,22.36,3.61,5.12,22.89,1.19,15.24,0.51,23.06
2013,70.23,146.24,126.67,3.73,10.15,35.96,-0.13,-2.91,-0.96,-0.56,16.30,7.15,23.69
2014,66.52,147.59,129.40,3.41,9.77,37.35,2.23,4.33,1.64,1.57,3.21,1.43,26.78
2015,63.54,155.68,134.46,3.06,8.55,42.69,0.98,0.80,0.40,0.81,10.19,3.33,27.22
2016,61.82,146.15,123.31,3.24,7.73,47.21,2.96,6.24,3.19,2.10,21.57,8.33,27.60
2017,59.01,151.93,128.90,2.98,7.46,48.92,2.59,4.97,2.75,1.90,4.34,1.18,34.67
