皇普,	2528
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,76.61,122.43,1.93,16.36,0.15,2433.33,-7.36,-38.75,-70.40,-4.31,10.74,31.89,8.96
2001,74.92,122.72,5.18,88.18,0.48,760.41,-6.33,-37.96,-21.79,-2.86,58.00,159.33,6.10
2002,79.23,111.44,3.53,10.08,0.10,3650.00,-10.08,-53.34,-183.57,-2.57,30.30,110.32,3.53
2003,89.34,99.29,4.21,7.74,0.07,5214.28,-9.14,-84.84,-352.62,-2.11,13.94,73.40,1.42
2004,95.31,94.82,3.00,80.00,0.06,6083.33,-3.79,-82.21,-188.54,-0.83,NA,NA,0.60
2005,91.87,98.18,0.53,10.76,0.03,12166.66,5.31,36.65,146.88,1.06,NA,NA,3.22
2006,84.51,97.39,1.49,9.96,0.16,2281.25,1.73,-5.30,-10.09,-0.12,22.58,99.34,2.29
2007,83.64,95.09,1.78,0.95,0.01,36500.00,1.68,-8.27,-155.38,-0.18,16.47,67.24,2.11
2008,82.84,114.25,2.24,21.84,0.22,1659.09,1.43,-12.62,-9.93,-0.25,20.80,89.70,1.86
2009,33.40,267.47,17.72,15.47,0.22,1659.09,11.70,23.92,42.72,0.56,46.61,23.04,1.99
2010,34.50,259.68,2.17,0.56,0.01,36500.00,-3.24,-6.25,-675.90,-0.60,-10.81,-5.61,9.36
2011,44.94,215.08,1.09,16.70,0.04,9125.00,-2.09,-5.29,-92.83,-0.48,-10.25,-8.33,8.88
2012,54.27,283.27,4.95,1.45,0.01,36500.00,2.76,3.62,7456.15,0.33,-55.79,-27.35,9.56
2013,22.14,1074.36,509.93,15.42,1.18,309.32,9.08,14.45,8.63,1.47,870.41,74.70,10.80
2014,13.67,5677.48,2272.41,2.89,0.32,1140.62,3.82,4.31,16.08,0.47,57.79,NA,10.93
2015,27.80,314.64,58.19,16.58,0.13,2807.69,0.33,0.06,0.60,0.01,NA,NA,10.74
2016,29.88,201.77,61.20,15.52,0.13,2807.69,-0.66,-1.51,-15.26,-0.16,NA,NA,10.58
2017,28.57,285.05,24.78,664.10,0.05,7300.00,-8.06,-12.30,-241.46,-1.18,NA,NA,9.30
