牧德,	3563
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,20.65,387.12,312.87,2.85,2.58,141.47,12.16,14.95,15.28,2.00,2.32,-0.54,14.41
2008,16.69,452.17,360.31,2.76,2.65,137.73,6.57,8.08,8.04,1.03,45.88,7.90,13.04
2009,16.61,463.14,397.64,1.69,1.73,210.98,3.59,4.31,7.75,0.55,70.95,6.79,12.69
2010,30.43,278.13,231.96,2.71,2.85,128.07,15.23,20.26,18.45,2.86,34.40,11.58,15.24
2011,22.48,390.41,322.75,2.77,2.37,154.00,23.89,32.18,28.26,4.76,55.32,14.21,18.13
2012,23.62,360.66,315.30,2.20,2.06,177.18,18.93,24.60,30.66,4.20,76.45,6.80,17.67
2013,18.34,443.62,388.89,2.59,2.73,133.69,20.28,25.43,28.67,5.37,55.24,3.08,23.99
2014,17.10,474.96,410.87,2.48,2.38,153.36,13.89,16.88,26.28,4.03,103.87,2.95,23.82
2015,16.95,485.68,424.44,2.28,1.94,188.14,12.46,15.02,25.33,3.63,85.23,1.90,23.88
2016,22.88,369.81,315.79,2.59,2.25,162.22,15.05,18.84,24.79,4.71,66.25,4.86,24.82
2017,27.58,318.47,280.98,2.67,2.99,122.07,27.71,37.23,32.47,10.83,53.80,7.05,31.47
2018,34.58,261.20,240.20,3.27,4.50,81.11,48.50,71.42,42.02,30.43,123.81,46.75,51.87
