天揚,	5345
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,43.17,151.81,61.52,3.09,1.86,196.23,10.46,17.70,18.69,2.92,4.52,1.41,21.68
2001,43.85,124.59,55.87,2.41,1.49,244.96,0.06,-3.39,-6.95,-0.63,0.00,0.00,17.27
2002,57.53,128.68,61.76,2.81,1.92,190.10,-20.10,-44.11,-63.86,-6.24,0.00,0.00,11.02
2003,44.47,80.43,49.44,2.81,3.80,96.05,-14.21,-32.40,-54.53,-3.05,54.27,11.92,8.26
2004,31.01,100.89,61.65,5.53,5.88,62.07,1.65,1.20,1.68,0.10,89.05,14.28,8.54
2005,21.16,297.87,166.91,4.62,2.92,125.00,0.05,-0.77,-1.25,-0.06,72.43,5.78,7.89
2006,25.97,232.17,173.47,3.61,3.78,96.56,-28.14,-37.21,-61.87,-2.47,37.97,3.17,5.42
2009,39.50,144.00,75.00,2.46,2.67,136.70,-19.78,-30.96,-68.59,-4.52,1.06,0.12,12.32
2010,41.70,208.70,86.90,3.00,1.30,280.76,-0.10,-0.18,-25.40,-1.98,-0.23,-0.02,10.28
2011,47.30,178.00,0.76,2.43,1.55,235.48,-26.08,-47.75,-88.80,-3.98,41.64,NA,6.37
2013,41.00,177.78,108.52,2.93,1.96,186.22,1.32,1.06,1.41,0.06,21.28,NA,6.11
2014,14.00,778.70,660.88,2.51,1.83,199.45,20.49,28.19,48.65,2.00,-90.59,NA,8.11
2015,9.46,1014.04,891.31,1.98,1.42,257.04,22.00,25.00,89.00,2.30,-253.00,-24.00,10.40
2016,10.79,892.18,818.37,2.70,1.99,183.41,-12.25,-13.62,-56.01,-1.30,-19.99,-5.79,8.73
2017,9.28,1114.12,1082.54,2.71,3.78,96.56,-15.40,-17.14,-93.73,-1.37,-71.85,-6.67,7.31
