夆典,	3052
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,29.16,204.50,93.31,9.19,6.44,56.67,1.36,1.50,1.22,0.19,NA,NA,11.78
2001,38.20,152.89,78.74,7.91,5.43,67.21,-3.29,-6.17,-4.65,-0.75,21.08,9.60,10.78
2002,40.95,143.79,91.25,9.21,12.13,30.09,0.84,0.15,0.09,0.02,22.76,11.49,9.87
2003,41.73,138.80,81.58,7.50,6.99,52.21,-5.58,-10.56,-6.16,-1.24,NA,NA,9.17
2004,49.61,128.61,61.15,8.49,9.09,40.15,0.96,0.67,0.31,0.07,NA,NA,11.01
2005,45.02,128.44,78.72,8.46,5.53,66.00,-19.78,-39.08,-18.90,-3.63,64.57,39.06,7.56
2006,39.40,188.03,92.08,5.07,0.96,NA,0.43,0.35,0.30,0.03,NA,NA,7.73
2007,60.01,135.61,37.78,4.87,1.33,274.43,3.68,7.37,6.37,0.59,-52.13,-73.06,8.21
2008,69.14,126.35,35.12,9.72,1.14,320.17,4.50,12.72,6.31,1.12,-7.90,-16.91,9.42
2009,67.65,131.53,19.52,18.43,1.47,248.29,8.95,28.03,15.82,3.06,-9.39,-19.31,12.37
2010,59.21,140.95,44.21,28.96,2.05,178.04,3.40,9.12,8.58,1.10,41.99,60.07,12.75
2011,68.64,129.82,28.05,17.25,1.83,199.45,3.06,8.40,7.48,1.05,-45.80,-97.19,12.77
2012,69.08,130.91,23.48,14.70,2.15,169.76,2.72,8.18,8.11,1.05,0.72,0.40,12.99
2013,56.35,165.15,115.23,6.58,3.34,109.28,16.98,51.02,15.42,7.00,50.08,64.45,16.14
2014,57.53,162.90,124.99,2.63,2.39,152.71,2.83,5.87,4.85,0.94,-5.06,-13.48,14.71
2015,62.81,153.60,104.67,4.90,2.39,152.71,2.17,4.54,5.48,0.70,-29.10,-49.86,14.53
2016,67.34,153.69,109.27,10.90,2.50,146.00,0.95,1.75,1.83,0.22,-8.93,-17.75,14.20
2017,65.97,157.46,119.17,10.11,3.00,121.66,2.61,6.85,5.35,1.00,10.64,14.62,14.88
