強生,	4747
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,15.51,519.75,380.70,2.92,1.69,215.97,4.40,5.32,9.20,1.13,81.04,4.48,21.48
2010,18.17,437.25,295.79,3.55,1.61,226.70,5.92,7.13,11.27,1.51,58.20,3.91,21.63
2011,19.99,525.15,365.68,4.03,1.58,231.01,9.39,11.61,16.04,2.46,108.36,7.57,22.09
2012,14.95,583.23,415.14,3.87,1.63,223.92,10.88,13.18,18.30,2.71,66.94,2.76,21.46
2013,14.63,625.18,507.64,4.08,1.69,215.97,11.60,13.69,20.98,3.24,106.52,8.21,25.43
2014,15.55,544.27,430.00,4.58,1.65,221.21,9.96,11.74,19.76,2.77,88.12,7.85,24.59
2015,10.46,829.08,684.42,4.64,1.76,207.38,7.44,8.53,16.34,2.10,58.02,-2.35,27.37
2016,12.88,504.45,389.56,4.25,1.77,206.21,6.77,7.67,16.17,2.11,62.33,1.62,27.73
2017,10.27,617.51,463.54,4.04,1.69,215.97,6.36,7.20,15.21,2.00,46.62,-1.75,27.83
2018,10.71,566.18,423.01,4.28,1.71,213.45,6.13,6.85,13.91,1.91,71.70,1.43,27.87
