統一實,	9907
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,50.87,100.57,45.96,7.07,4.28,85.28,2.69,2.27,3.14,0.26,37.45,4.14,11.44
2001,51.75,64.01,29.43,8.12,4.47,81.65,0.54,-2.33,-3.10,-0.26,34.88,5.08,10.74
2002,49.17,59.96,27.79,9.34,6.28,58.12,2.01,0.99,1.16,0.11,37.75,5.89,10.77
2003,46.74,81.56,32.28,12.37,7.28,50.13,2.95,3.43,3.35,0.37,27.55,3.73,10.82
2004,41.99,104.15,43.19,16.57,7.81,46.73,3.53,4.87,4.39,0.53,75.13,5.52,11.02
2005,41.87,269.45,100.76,16.68,6.44,56.67,1.06,0.43,0.43,0.05,25.12,-0.57,10.69
2006,40.34,76.26,27.12,17.24,7.33,49.79,4.32,5.83,4.91,0.64,54.50,7.09,11.38
2007,37.99,89.27,33.30,18.29,7.93,46.02,5.75,7.90,6.09,0.92,30.63,1.97,11.88
2008,38.10,83.52,21.52,21.12,7.10,51.40,4.67,6.11,4.69,0.73,26.58,0.75,11.95
2009,32.77,95.94,27.63,20.69,5.27,69.25,4.39,6.19,5.93,0.74,100.41,6.35,12.01
2010,30.76,129.49,35.33,23.46,6.82,53.51,8.31,11.68,9.39,1.44,45.41,1.38,12.56
2011,28.35,186.56,50.70,20.52,6.05,60.33,3.97,5.17,4.36,0.62,75.91,1.51,12.17
2012,33.12,147.84,47.68,20.51,7.05,51.77,1.36,1.45,1.21,0.17,70.64,2.38,11.55
2013,55.66,105.82,44.75,8.72,5.93,61.55,3.94,6.65,3.95,0.80,27.08,4.43,12.32
2014,59.05,98.17,44.48,8.90,6.46,56.50,2.46,3.70,2.09,0.49,17.09,1.72,12.31
2015,55.27,85.81,38.79,9.80,7.09,51.48,2.19,2.44,1.36,0.37,53.82,7.43,11.87
2016,51.99,119.96,60.56,9.58,7.46,48.92,3.63,5.50,3.27,0.68,64.88,6.13,11.51
2017,48.10,123.61,64.78,9.13,7.93,46.02,2.50,3.13,1.85,0.38,42.33,3.61,11.67
