衡平,	8934
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,34.15,229.43,171.86,4.76,28.95,12.60,8.07,12.49,4.20,1.51,NA,NA,13.09
2001,51.00,156.00,120.00,5.18,24.64,14.81,-10.00,-19.00,-7.00,-1.92,26.00,22.00,9.37
2002,62.00,97.00,92.00,6.00,34.39,10.61,-24.00,-57.00,-14.00,-4.18,24.00,33.00,5.19
2003,68.00,80.00,70.00,4.22,27.83,13.11,-12.00,-37.00,-9.00,-3.26,NA,NA,7.12
2005,96.00,106.00,97.00,5.31,24.19,15.08,-30.00,-160.00,-14.00,-5.60,21.00,193.00,0.71
2006,87.33,119.92,104.75,6.04,17.51,20.84,-37.00,-441.00,-16.00,-2.21,NA,NA,0.68
2007,72.50,76.47,70.40,5.55,17.96,20.32,-37.00,-216.00,-18.00,-2.77,109.00,192.00,1.36
2008,71.52,71.89,40.45,1.47,4.42,82.57,-25.00,-95.00,-46.00,-0.88,42.00,48.00,0.49
2009,26.38,338.13,317.51,4.16,5.95,61.34,-32.00,-67.00,-33.00,-0.31,NA,NA,0.58
2010,33.61,236.78,230.88,2.24,20.12,18.14,-14.00,-20.00,-17.00,-0.10,NA,NA,0.47
2011,49.45,165.01,154.88,3.15,69.98,5.21,32.59,59.44,60.42,5.39,NA,NA,12.20
2012,32.91,168.26,163.52,3.66,57.14,6.38,39.12,64.66,153.88,10.45,NA,NA,21.25
2013,80.14,132.22,131.19,11.36,NA,NA,4.44,23.52,5.30,5.86,28.44,31.68,28.57
2014,78.70,188.11,186.98,8.88,NA,NA,2.35,11.42,3.08,2.81,4.47,4.73,26.61
2015,77.19,208.45,204.97,7.28,NA,NA,2.92,13.25,4.08,3.31,2.55,2.22,26.33
2016,76.73,202.21,201.22,6.56,NA,NA,3.29,14.28,5.47,3.83,8.74,6.15,27.28
2017,77.97,186.35,185.63,6.48,NA,NA,0.45,1.99,0.96,0.55,18.05,14.97,27.43
2018,73.21,201.75,198.58,7.94,417.68,0.87,2.80,11.45,5.95,3.58,-1.32,-0.89,30.31
