龍邦,	2514
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,41.04,111.96,37.33,5.04,0.72,506.94,0.85,-2.19,-7.09,-0.28,47.25,14.65,12.42
2001,32.53,90.02,21.86,5.66,0.65,561.53,-1.53,-4.83,-37.20,-0.61,32.86,6.11,11.65
2002,31.52,66.33,29.47,1.41,0.39,935.89,-0.83,-3.13,-84.04,-0.38,4.76,1.25,11.25
2003,23.77,100.04,42.72,0.31,0.14,2607.14,6.98,8.60,902.18,1.08,13.99,2.16,13.07
2004,21.89,130.79,66.55,0.34,0.13,2807.69,4.68,5.54,597.07,0.74,42.41,3.98,13.53
2005,25.84,141.21,95.79,2.93,0.99,368.68,-2.87,-4.56,-113.81,-0.59,279.13,10.99,13.29
2006,20.18,58.49,43.04,12.36,0.16,2281.25,4.09,4.69,1322.53,0.67,24.63,0.93,15.36
2007,21.52,58.00,47.67,50.41,0.36,1013.88,5.78,6.81,1217.27,0.99,38.85,1.06,14.21
2008,46.84,54.32,46.78,32.09,0.53,688.67,-29.44,-43.93,-2932.16,-4.13,6.69,-3.67,6.19
2009,29.16,60.65,53.74,48.54,0.94,388.29,27.16,41.69,1975.67,3.73,1.97,0.28,12.67
2010,32.85,114.22,108.92,131.92,1.73,210.98,9.06,12.61,555.00,1.51,8.04,-2.33,12.67
2011,39.84,112.36,105.32,48.55,1.50,243.33,0.55,0.13,6.78,0.01,32.08,-1.15,9.65
2012,29.02,105.73,99.03,15.92,1.76,207.38,7.33,10.19,570.82,1.24,-8.19,-0.52,15.35
2013,96.87,NA,NA,NA,NA,NA,0.16,3.34,NA,0.50,NA,NA,11.70
2014,96.70,NA,NA,NA,NA,NA,0.36,10.53,NA,0.97,NA,NA,13.13
2015,38.03,NA,NA,NA,NA,NA,-0.06,-1.84,NA,0.45,NA,NA,14.54
2016,37.36,370.73,345.85,NA,NA,NA,3.48,4.70,52.84,0.72,NA,NA,16.89
2017,28.59,772.03,482.36,29.75,0.02,18250.00,9.29,13.28,71.44,2.44,-33.57,-5.24,19.57
