漢科,	3402
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,60.67,146.67,59.82,4.90,3.07,118.89,12.14,30.51,6.83,4.55,3.66,3.19,16.99
2007,53.31,264.93,123.73,5.55,2.62,139.31,14.49,32.67,9.17,5.07,13.87,3.74,18.68
2008,69.43,157.87,80.89,4.01,2.09,174.64,1.18,0.46,0.16,0.07,7.29,-4.48,13.88
2009,50.64,170.19,75.47,1.69,0.77,474.02,2.92,4.83,4.19,0.68,28.81,25.28,14.49
2010,47.79,192.20,74.94,6.00,1.92,190.10,11.56,20.63,9.27,3.52,-13.44,-11.94,18.71
2011,36.41,228.88,97.10,4.01,1.19,306.72,4.04,5.48,4.35,0.90,45.10,16.10,16.29
2012,32.54,249.98,132.20,3.80,1.13,323.00,4.12,5.87,6.54,0.96,83.53,30.97,16.47
2013,39.43,217.73,101.36,4.35,1.24,294.35,0.13,0.12,0.11,0.02,0.00,-4.95,15.48
2014,47.93,183.66,76.15,7.58,1.75,208.57,2.33,4.04,2.40,0.63,13.41,10.13,16.26
2015,61.51,153.19,62.64,9.04,1.61,226.70,2.77,6.10,2.93,0.99,7.68,6.94,16.68
2016,60.04,156.65,71.62,8.60,1.79,203.91,5.97,14.71,5.69,2.52,12.11,10.10,18.08
2017,56.48,160.64,81.74,5.91,2.07,176.32,6.38,15.05,5.95,2.73,0.00,-8.61,18.78
2018,54.87,165.94,66.31,6.38,2.13,171.36,8.25,18.47,6.99,3.50,29.00,16.26,19.75
