華經,	2468
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,47.00,155.00,135.00,3.64,18.23,20.02,10.00,16.00,4.00,2.18,4.00,3.00,15.10
2001,51.00,225.00,195.00,3.13,12.96,28.16,5.00,8.00,3.00,1.02,26.00,12.00,14.11
2002,48.00,242.00,212.00,3.32,12.44,29.34,8.00,6.00,3.00,0.85,13.00,5.00,13.60
2003,44.00,161.00,138.00,3.30,13.10,27.86,3.00,4.00,2.00,0.57,31.00,20.00,13.22
2004,41.00,177.00,157.00,3.42,13.14,27.77,3.00,4.00,2.00,0.52,15.00,8.00,13.20
2005,36.00,188.00,163.00,3.38,13.96,26.14,3.00,5.00,2.00,0.62,27.00,11.00,13.49
2006,35.00,154.00,123.00,3.40,12.86,28.38,7.00,10.00,5.00,1.41,10.00,3.00,14.31
2007,28.00,285.00,246.00,3.53,11.54,31.62,11.00,16.00,9.00,2.33,29.00,7.00,15.41
2008,24.00,326.00,246.00,4.25,9.33,39.12,4.00,6.00,4.00,0.90,-3.00,7.00,15.49
2009,30.00,266.00,228.00,4.13,9.67,37.74,4.00,5.00,3.00,0.85,30.00,7.00,15.66
2010,23.00,335.00,274.00,3.72,8.66,42.14,4.00,6.00,4.00,0.95,47.00,9.00,15.73
2011,23.00,321.00,260.00,4.39,8.02,45.51,3.00,4.00,3.00,0.60,4.00,3.00,15.64
2012,34.00,195.00,147.00,4.07,7.72,47.27,1.00,1.00,0.46,0.10,-8.00,-7.00,15.17
2013,33.32,210.52,147.16,3.48,5.94,61.44,2.07,2.90,2.13,0.44,0.00,0.00,15.39
2014,19.83,330.22,262.24,3.70,7.06,51.69,2.91,3.86,2.75,0.60,72.12,15.36,15.72
2015,24.45,275.38,224.78,3.66,9.37,38.95,4.03,5.18,3.94,0.82,47.62,11.78,15.91
2016,25.25,269.22,230.37,3.25,12.20,29.91,3.07,4.08,3.20,0.65,17.52,2.69,16.01
2017,28.48,246.08,200.46,3.02,11.63,31.38,2.41,3.30,2.70,0.53,21.10,5.10,15.98
