泰藝,	8289
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,28.93,175.48,143.04,4.14,7.93,46.02,8.29,10.97,8.74,1.98,16.49,11.06,18.53
2007,28.79,187.32,146.37,4.31,8.30,43.97,6.36,8.67,5.97,1.59,65.00,10.84,18.75
2008,24.34,212.53,178.97,4.80,8.35,43.71,5.94,7.79,5.91,1.45,34.31,7.79,19.39
2009,28.36,173.14,149.99,4.53,8.27,44.13,2.89,3.75,3.42,0.71,62.62,14.47,18.85
2010,31.59,256.84,213.90,5.10,8.76,41.66,7.42,10.48,7.79,1.99,9.30,-0.47,19.52
2011,25.91,203.85,166.41,4.54,6.40,57.03,3.89,5.14,4.68,0.99,42.08,5.04,19.48
2012,20.11,265.31,222.70,4.21,6.03,60.53,-0.33,-0.74,-0.82,-0.14,72.79,8.91,17.97
2013,32.88,236.25,170.79,3.79,2.26,161.50,2.79,3.94,3.53,0.70,NA,NA,18.63
2014,30.38,280.31,214.29,4.03,2.50,146.00,3.36,4.63,4.26,0.90,43.77,7.10,19.63
2015,28.69,334.84,264.09,3.92,2.71,134.68,2.62,3.54,3.32,0.70,47.98,5.58,19.42
2016,27.19,303.67,204.05,3.80,2.10,173.80,1.66,2.15,2.01,0.48,21.23,2.03,18.62
2017,29.34,262.44,160.20,3.58,1.84,198.36,0.60,0.69,0.64,0.13,13.85,1.37,17.83
