閎暉,	3311
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,0.05,200020.00,200020.00,*****,*****,*****,-0.08,-0.08,*****,-0.01,18.00,0.01,n/a
2002,31.54,184.01,172.36,2.36,16.87,21.63,13.45,18.24,22.91,2.42,*****,*****,n/a
2003,33.81,183.02,163.74,4.06,23.44,15.57,21.21,31.59,22.27,5.13,84.44,29.86,18.65
2004,31.98,209.75,201.82,5.18,30.13,12.11,30.07,44.71,29.89,8.60,102.17,29.63,22.49
2005,29.52,268.98,241.19,3.72,14.58,25.03,28.85,41.51,37.52,8.75,63.55,8.68,24.11
2006,35.57,248.34,228.55,4.08,13.65,26.73,23.61,34.54,26.35,7.78,50.04,4.42,24.77
2007,28.22,219.82,209.59,4.57,21.33,17.11,24.11,34.45,27.82,8.56,125.66,22.25,27.53
2008,23.70,258.02,248.74,4.59,29.05,12.56,19.57,26.11,26.95,6.54,93.92,9.09,26.09
2009,38.21,224.29,219.10,4.11,34.29,10.64,17.80,26.18,30.74,7.34,120.40,24.03,30.10
2010,35.71,211.43,203.55,5.82,45.03,8.10,17.02,26.66,24.63,8.33,41.56,-0.34,32.59
2011,38.36,167.13,157.06,5.41,32.58,11.20,13.97,21.73,19.98,7.42,23.33,-5.73,35.93
2012,24.98,148.45,145.04,3.04,21.52,16.96,9.24,13.36,26.00,4.67,48.81,-2.27,34.30
2013,38.02,335.65,310.17,3.94,16.32,22.36,2.78,4.25,3.90,1.43,27.36,-0.62,32.98
2014,40.93,364.25,342.65,3.97,14.30,25.52,-15.13,-25.33,-31.08,-7.31,7.89,-0.60,25.02
2015,40.60,390.76,371.38,4.46,13.95,26.16,1.56,2.20,2.87,0.79,30.37,2.26,24.48
2016,37.83,352.39,339.01,5.04,14.39,25.36,-1.42,-2.80,-4.89,-0.61,1.15,-1.21,21.97
2017,21.83,428.27,404.40,5.97,16.99,21.48,-1.30,-2.12,-3.59,-0.46,-16.35,-2.71,21.20
