勝一,	1773
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,43.69,161.99,95.50,6.81,7.70,47.40,11.84,20.64,7.60,4.15,37.74,8.15,21.28
2008,32.96,204.29,113.99,7.11,7.48,48.79,7.36,11.38,5.17,2.36,170.33,14.39,20.27
2009,26.59,217.13,128.24,7.28,7.16,50.97,12.16,17.18,9.83,3.51,52.64,3.73,21.90
2010,25.64,214.72,117.32,7.34,7.30,50.00,15.63,21.12,10.18,4.87,66.40,5.43,24.23
2011,24.50,219.09,130.57,6.91,7.36,49.59,11.30,15.05,7.34,3.63,70.18,0.61,23.97
2012,22.89,233.12,139.31,6.94,7.94,45.96,12.59,16.48,8.32,4.06,93.69,6.83,25.35
2013,28.90,201.67,110.16,6.35,6.20,58.87,11.47,15.72,8.05,4.05,37.95,0.53,26.45
2014,23.73,245.42,137.21,6.89,6.35,57.48,10.57,14.29,7.20,3.50,94.09,9.29,25.37
2015,20.53,308.88,218.24,6.89,6.63,55.05,12.20,15.65,9.42,4.08,172.87,13.49,26.76
2016,20.60,281.61,212.72,6.62,7.08,51.55,15.10,19.00,12.71,5.23,94.11,6.38,28.34
2017,21.16,264.15,199.44,6.92,7.66,47.65,15.88,20.07,12.85,5.86,106.03,7.50,30.02
