保瑞,	6472
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2014,57.06,153.71,132.31,3.89,5.78,63.14,2.63,4.35,7.61,0.77,10.30,1.75,19.86
2015,46.07,393.60,353.86,3.24,4.79,76.20,4.12,7.36,14.16,1.50,8.30,-0.27,20.86
2016,36.41,438.32,362.02,3.08,4.06,89.90,3.52,5.22,8.67,1.05,NA,NA,20.37
2017,30.23,526.74,416.24,3.00,4.08,89.46,2.19,2.78,4.29,0.56,19.31,-0.37,23.67
2018,40.82,269.12,205.14,7.92,7.47,48.86,29.07,45.53,32.40,16.18,44.25,7.76,45.07
