磐亞,	4707
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,48.21,48.81,39.32,6.22,10.06,36.28,-5.76,-12.46,-15.11,-2.52,0.00,-5.06,18.18
2001,45.71,35.61,28.25,6.82,14.59,25.01,3.28,3.18,3.48,0.60,22.36,12.04,19.45
2002,44.62,47.58,40.15,8.18,15.50,23.54,5.25,7.41,8.25,1.56,10.54,5.61,22.31
2003,28.21,118.62,109.09,7.13,20.15,18.11,19.69,29.95,36.70,7.80,-12.69,-3.29,29.38
2004,49.63,77.69,55.13,7.72,7.19,50.76,13.29,21.83,31.45,5.09,-15.92,-10.04,24.73
2005,51.52,64.18,56.62,8.50,9.19,39.71,2.40,3.77,3.99,0.59,58.84,17.07,13.67
2006,43.03,59.37,51.88,6.50,17.49,20.86,-6.51,-13.03,-16.92,-1.63,22.20,7.70,13.84
2007,39.32,48.34,35.07,8.83,12.86,28.38,5.85,8.99,13.97,1.50,9.01,3.26,19.21
2008,39.19,35.37,23.30,13.06,10.51,34.72,7.18,10.79,17.38,1.89,23.06,5.32,17.32
2009,40.45,37.91,27.44,9.13,10.50,34.76,1.52,1.94,3.80,0.31,-0.73,-2.63,16.05
2010,41.30,30.10,22.32,8.42,19.53,18.68,1.21,1.54,1.97,0.26,14.96,8.06,17.45
2011,44.10,39.63,21.53,9.14,13.58,26.87,1.79,2.34,3.11,0.40,-12.21,-4.11,16.93
2012,43.20,38.36,21.75,11.73,8.54,42.74,1.70,1.99,3.19,0.34,-3.03,-1.13,17.60
2013,93.37,103.54,NA,NA,NA,NA,1.25,9.31,132.58,0.34,NA,NA,19.09
2014,42.19,23.20,NA,NA,NA,NA,1.37,10.13,91.30,0.18,NA,NA,17.35
2015,44.18,32.88,NA,NA,NA,NA,3.73,5.61,10.27,0.94,NA,NA,16.38
2016,42.65,37.48,27.56,9.68,7.97,45.79,4.24,6.60,14.31,1.07,11.35,5.45,16.70
2017,39.76,35.45,25.44,8.75,7.33,49.79,2.66,3.81,10.05,0.62,2.69,1.14,17.27
2018,37.00,33.54,23.59,11.05,8.78,41.57,3.84,5.58,13.31,0.92,7.29,3.03,17.24
