東隆興,	4401
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,53.06,93.52,42.04,5.80,3.91,93.35,2.87,2.42,1.63,0.24,6.79,3.17,9.39
2001,50.98,111.16,57.33,5.04,3.37,108.30,1.80,0.06,0.05,0.01,25.15,8.92,9.38
2002,51.50,120.30,63.97,6.65,4.92,74.18,6.07,9.97,5.62,1.12,52.88,15.67,9.72
2003,54.51,106.39,53.04,6.92,4.75,76.84,5.23,9.21,5.38,1.07,20.57,4.04,10.11
2004,53.74,104.54,43.81,7.47,4.45,82.02,5.37,10.01,5.61,1.21,30.11,7.80,12.35
2005,49.07,123.87,53.89,8.84,4.31,84.68,5.02,8.83,4.97,1.11,44.34,8.96,12.71
2006,48.00,148.74,49.62,10.28,3.91,93.35,5.51,9.23,5.09,1.20,21.99,1.89,12.95
2007,44.92,113.33,47.93,10.15,4.32,84.49,5.84,9.16,4.65,1.20,50.25,11.02,13.25
2008,41.02,131.73,51.54,12.13,4.53,80.57,5.54,8.44,4.44,1.12,50.95,8.23,13.36
2009,35.44,149.63,90.86,12.34,4.61,79.17,5.21,7.91,5.00,1.07,78.29,12.86,13.61
2010,40.48,138.09,67.87,11.47,5.88,62.07,13.87,22.18,10.14,3.24,22.70,3.35,15.58
2011,45.59,113.76,44.92,10.15,4.08,89.46,12.46,21.65,10.80,3.53,24.80,2.35,16.99
2012,44.14,131.39,61.12,10.46,3.81,95.80,7.93,13.86,7.95,2.35,59.16,8.31,16.94
2013,44.30,146.28,68.23,12.51,4.42,82.57,16.16,28.66,13.09,5.32,62.97,11.24,19.83
2014,45.91,135.50,53.98,11.08,3.46,105.49,10.59,18.70,10.54,3.65,32.82,-0.19,19.85
2015,46.23,145.86,60.01,13.17,3.46,105.49,12.51,22.53,12.13,4.55,51.62,6.72,20.86
2016,44.94,132.77,57.89,11.79,3.34,109.28,11.55,20.64,11.92,4.37,53.92,6.70,21.49
2017,49.00,124.13,54.16,10.20,3.11,117.36,10.64,19.49,11.43,4.24,31.70,2.85,22.05
2018,53.00,116.50,51.62,9.14,2.48,147.17,6.07,11.72,7.80,2.54,19.57,1.39,21.62
