聯華,	1229
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,24.29,91.37,58.65,6.73,3.40,107.35,5.87,6.59,37.78,0.91,10.61,0.80,14.17
2001,25.17,133.06,90.09,6.08,2.95,123.72,2.02,1.80,11.72,0.25,4.49,NA,14.07
2002,23.10,126.50,77.06,6.18,3.23,113.00,2.79,3.06,16.82,0.44,1.99,-0.88,14.20
2003,22.58,158.30,110.11,5.09,3.52,103.69,5.49,6.65,34.42,0.99,38.21,2.35,14.79
2004,21.06,137.92,83.08,4.78,3.23,113.00,5.95,7.12,36.68,1.08,41.48,1.63,14.56
2005,17.27,133.94,64.44,5.52,3.33,109.60,7.57,9.02,40.34,1.40,110.88,6.47,16.09
2006,12.67,156.29,81.25,5.22,3.65,100.00,8.29,9.59,54.00,1.78,141.67,3.84,21.33
2007,13.87,153.15,76.46,5.81,4.69,77.82,8.53,9.77,49.96,2.09,64.82,1.37,22.40
2008,22.41,120.60,68.82,6.49,5.54,65.88,1.25,1.36,5.22,0.26,86.16,2.81,17.67
2009,19.41,156.98,104.84,5.48,4.40,82.95,7.02,8.62,42.19,1.60,86.43,3.09,20.10
2010,18.19,122.21,81.74,5.29,5.32,68.60,8.68,10.45,60.38,2.43,74.46,1.23,26.34
2011,17.46,120.42,76.30,5.47,6.91,52.82,6.08,7.18,37.42,1.81,97.88,0.92,24.75
2012,19.18,104.37,69.80,5.18,5.55,65.76,6.49,7.73,40.03,1.86,54.48,0.93,23.30
2013,19.27,86.87,57.75,6.21,4.81,75.88,5.38,6.49,24.65,1.57,34.31,4.74,24.41
2014,16.34,88.56,55.20,6.16,4.56,80.04,6.67,7.93,31.84,2.01,46.18,2.35,25.32
2015,17.32,92.15,54.46,6.03,4.23,86.28,5.72,6.71,26.54,1.59,59.46,1.98,22.70
2016,15.74,74.14,50.04,6.08,4.25,85.88,8.56,10.11,42.00,2.37,71.12,5.29,24.19
2017,14.73,83.11,50.73,5.96,4.10,89.02,10.68,12.49,61.07,3.11,56.59,1.23,26.37
