興富發,	2542
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,55.00,176.00,34.00,17.56,0.54,675.92,3.00,6.00,5.00,0.74,52.00,NA,13.10
2001,54.00,180.00,26.00,9.00,0.41,890.24,-3.00,-11.00,-16.00,-1.33,16.00,15.00,10.93
2003,51.00,178.00,42.00,25.00,0.66,553.03,4.00,7.32,7.00,0.76,17.00,15.00,10.42
2004,61.00,151.00,39.00,14.00,0.58,629.31,5.00,11.14,10.00,1.27,0.00,0.00,12.02
2005,67.00,149.00,34.00,8.00,0.33,1106.06,7.00,18.90,21.00,2.20,0.00,0.00,12.71
2006,72.00,144.00,37.00,7.00,0.40,912.50,12.00,38.53,26.13,5.33,0.00,0.00,16.22
2007,70.00,147.00,23.00,12.00,0.38,960.52,10.00,30.55,22.52,4.06,0.00,0.00,15.25
2008,74.00,138.00,27.00,69.00,0.36,1013.88,7.00,22.65,17.44,3.25,3.96,0.00,14.63
2009,77.00,132.00,19.00,61.00,0.38,960.52,11.00,43.31,23.26,7.13,0.00,0.00,18.89
2010,72.00,137.00,17.00,75.00,0.38,960.52,13.00,48.01,25.45,10.43,2.87,-12.41,25.10
2011,69.00,143.00,14.00,168.00,0.23,1586.95,11.00,34.34,30.12,9.19,2.04,-16.38,28.05
2012,69.80,141.28,19.32,145.78,0.21,1738.09,8.31,25.92,26.61,8.13,3.30,-2.42,37.71
2013,75.86,132.58,20.40,42.44,0.23,1586.95,7.13,29.40,22.82,10.85,0.25,-6.08,36.65
2014,68.32,150.89,29.76,38.15,0.29,1258.62,10.49,36.54,28.65,11.44,14.59,23.99,34.56
2015,65.56,157.36,30.98,21.29,0.26,1403.84,8.23,24.33,25.85,7.06,11.05,7.82,30.78
2016,65.16,182.15,30.18,22.42,0.27,1351.85,6.83,18.62,20.73,5.57,2.32,-12.70,30.33
2017,72.35,182.67,29.14,10.67,0.14,2607.14,2.57,6.68,13.08,1.69,-4.95,-15.81,26.92
2018,69.36,186.49,35.77,22.31,0.33,1106.06,7.40,23.48,19.76,6.01,15.18,9.25,29.98
