友威科,	3580
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,45.44,165.61,88.79,3.02,2.20,165.90,15.29,25.31,17.25,5.12,-20.19,-14.01,23.55
2008,39.64,166.72,89.45,3.78,1.68,217.26,11.96,20.07,16.51,4.40,20.53,10.51,24.10
2009,36.02,232.31,167.04,2.62,1.70,214.70,2.44,3.50,5.18,0.80,14.84,-0.06,22.40
2010,36.88,134.24,98.81,2.72,2.99,122.07,1.53,1.78,3.05,0.39,80.66,16.06,21.15
2011,44.19,106.99,63.63,3.02,2.53,144.26,-3.70,-6.88,-11.87,-1.45,-3.44,-2.39,21.01
2012,43.06,80.34,49.54,2.45,1.70,214.70,-16.74,-30.69,-76.71,-5.49,6.02,1.41,14.79
2013,59.02,93.13,78.98,1.28,5.81,62.82,-17.43,-42.08,-41.59,-5.20,-0.12,-0.07,10.00
2014,52.12,111.85,92.58,1.57,6.13,59.54,-10.76,-25.98,-19.87,-2.29,14.82,5.80,7.97
2015,63.27,119.40,94.08,1.36,3.84,95.05,-9.41,-23.93,-19.08,-1.69,10.60,6.03,6.21
2016,64.20,122.70,88.60,1.61,2.70,135.18,-3.56,-10.89,-6.85,-0.65,25.87,19.22,5.46
2017,55.95,158.44,128.36,3.75,3.79,96.30,17.01,41.40,15.92,5.29,12.05,7.80,15.50
