星通,	3025
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,31.30,240.10,148.70,1.90,1.60,228.12,21.00,28.00,30.20,3.65,0.00,0.00,14.97
2001,32.90,269.50,197.54,1.70,1.30,280.76,15.50,21.90,27.40,2.75,30.40,11.30,13.91
2002,29.00,303.70,221.90,1.10,0.95,384.21,-3.70,-6.00,-13.90,-0.65,60.80,16.50,10.56
2003,41.00,300.90,204.14,1.50,1.02,357.84,-0.01,-0.57,-1.20,-0.06,17.90,3.90,10.45
2004,41.00,190.80,105.20,2.00,1.20,304.16,-0.82,-2.06,-3.40,-0.21,13.30,7.20,10.23
2005,36.00,225.20,144.10,2.80,1.20,304.16,1.00,1.10,1.80,0.12,12.10,5.30,10.47
2006,21.00,425.20,237.60,3.90,1.77,206.21,8.60,11.60,14.20,1.34,64.90,12.80,11.84
2007,16.74,650.48,391.30,6.03,1.55,235.48,5.09,6.04,9.30,0.76,123.89,12.80,11.52
2008,19.30,468.67,294.04,5.04,1.70,214.70,3.76,4.42,6.32,0.50,43.73,13.17,11.45
2009,17.53,521.37,375.86,5.87,1.96,186.22,4.96,6.00,8.23,0.70,135.68,19.36,11.93
2010,18.00,493.20,372.20,7.16,2.70,135.18,3.93,4.70,6.10,0.55,83.20,15.00,11.83
2011,19.47,450.65,317.14,5.98,2.75,132.72,-4.12,-5.14,-6.84,-0.61,16.87,7.65,10.70
2012,15.77,638.66,483.55,6.45,2.41,151.45,4.99,5.97,8.03,0.67,66.84,7.53,11.49
2013,19.41,622.58,469.48,6.13,2.25,162.22,3.99,4.89,6.39,0.56,20.53,7.03,11.14
2014,22.65,466.39,333.99,4.86,1.58,231.01,1.28,1.54,2.27,0.17,21.66,1.82,11.03
2015,18.32,651.90,425.60,4.09,1.11,328.82,-1.68,-2.22,-3.69,-0.18,-91.36,-8.71,10.61
2016,18.03,633.77,469.37,4.84,1.39,262.58,2.95,3.54,5.34,0.40,108.73,12.62,11.00
2017,19.20,564.25,395.99,4.27,1.59,229.55,1.57,1.87,2.75,0.22,-30.66,-6.11,10.87
2018,16.22,647.68,397.69,3.26,1.55,235.48,0.13,0.12,0.17,0.02,-82.60,-10.49,10.76
