王品,	2727
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2010,53.82,125.83,58.96,128.76,3.89,93.83,23.65,50.72,10.99,13.35,49.07,37.24,30.49
2011,55.02,123.30,61.18,105.93,3.52,103.69,21.33,46.89,10.04,12.71,59.64,29.73,29.75
2012,38.37,170.03,112.21,76.78,3.82,95.54,19.33,34.93,10.84,15.69,59.03,14.18,61.25
2013,45.25,149.22,103.15,79.40,4.61,79.17,13.20,23.10,7.49,13.64,61.82,20.34,55.75
2014,48.35,133.22,72.58,100.97,4.16,87.74,9.54,17.95,5.25,9.14,31.22,5.79,51.60
2015,51.30,125.12,75.43,113.13,3.89,93.83,2.45,4.80,1.35,0.45,41.63,16.18,43.49
2016,48.76,147.06,113.93,92.28,5.30,68.86,5.83,11.67,3.36,4.20,51.63,25.93,45.47
2017,48.79,156.51,125.38,70.75,7.63,47.83,6.97,15.72,4.19,6.01,36.81,14.98,47.68
