誠創,	3536
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,45.54,162.01,133.67,2.24,2.26,161.50,-5.89,-9.55,-25.64,-0.80,0.00,0.00,8.85
2007,38.90,367.15,337.47,3.41,6.83,53.44,17.17,27.89,23.59,3.00,17.02,3.17,12.48
2008,37.58,193.21,179.27,2.04,6.07,60.13,5.72,6.76,12.20,0.86,35.25,9.00,13.56
2009,27.20,358.60,339.10,1.82,4.42,82.57,-24.81,-39.47,-177.10,-4.74,13.31,1.97,8.99
2010,27.07,386.17,360.14,3.25,10.18,35.85,-35.57,-50.46,-106.89,-3.56,-65.26,-9.09,5.31
2011,25.17,285.58,278.15,4.59,12.33,29.60,-15.80,-16.67,-39.23,-2.21,2.77,0.39,8.17
2012,18.27,308.65,255.38,5.62,16.24,22.47,-21.84,-29.54,-149.76,-1.93,-11.83,-3.68,6.30
2013,43.15,117.18,79.33,5.38,6.70,54.47,-6.73,-12.14,-12.77,-0.81,0.00,0.00,5.68
2014,50.45,125.74,74.90,4.59,4.63,78.83,-28.49,-54.55,-35.50,-5.73,0.00,0.00,6.20
2015,44.22,148.51,103.50,3.88,4.74,77.00,-4.59,-10.34,-6.01,-0.80,5.12,1.82,5.76
2016,50.67,144.12,110.38,3.49,5.25,69.52,2.86,4.24,2.53,0.22,15.39,7.41,5.49
2017,50.39,190.40,126.97,3.25,5.11,71.42,1.11,1.21,0.70,0.05,-38.61,-9.54,6.62
2018,60.82,120.16,66.01,3.17,3.41,107.03,-2.74,-8.02,-5.72,-0.61,0.00,0.00,5.91
