啟碁,	6285
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,46.00,170.00,128.00,4.94,8.44,43.24,20.00,36.00,11.00,10.26,12.00,0.33,31.49
2004,49.00,141.00,93.00,5.66,9.17,39.80,9.00,18.00,4.00,4.72,10.00,0.00,27.36
2005,40.00,193.00,149.00,6.37,10.80,33.79,10.00,17.00,4.00,4.79,39.00,21.00,31.09
2006,52.05,159.40,141.28,4.43,13.98,26.10,13.48,24.85,6.34,7.36,13.67,9.42,32.50
2007,47.02,170.35,151.53,3.26,14.19,25.72,10.30,19.18,6.00,5.30,23.86,11.05,29.04
2008,43.11,175.85,159.08,4.20,17.43,20.94,7.18,12.21,4.09,3.11,36.29,17.53,25.76
2009,39.45,169.38,153.93,3.84,16.36,22.31,7.76,13.04,6.19,3.35,31.93,14.42,26.82
2010,46.95,144.16,129.10,5.70,27.10,13.46,11.88,21.00,5.99,5.92,7.62,0.95,30.16
2011,49.14,167.97,156.18,4.81,30.34,12.03,10.28,19.57,5.36,5.98,19.04,3.50,32.55
2012,47.04,176.91,158.13,4.82,27.83,13.11,6.41,11.98,3.51,3.72,12.77,NA,31.21
2013,52.75,148.14,119.82,6.63,9.72,37.55,7.28,15.21,4.14,4.84,36.63,23.37,32.75
2014,52.85,147.10,108.35,6.18,9.18,39.76,6.14,12.65,3.41,4.28,11.76,2.73,34.18
2015,55.51,138.79,93.12,6.04,8.19,44.56,7.72,16.70,3.78,5.97,10.55,3.58,36.96
2016,55.77,155.38,111.74,5.39,7.13,51.19,7.23,15.98,3.87,5.95,23.53,10.17,37.29
2017,52.49,168.95,119.00,5.72,7.65,47.71,7.13,15.07,3.63,5.76,12.26,1.70,38.77
2018,52.21,150.89,95.45,4.89,6.20,58.87,6.32,12.83,3.44,5.21,4.67,NA,40.70
