弘帆,	8433
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2010,32.12,204.28,202.90,10.28,512.79,0.71,32.86,50.51,10.44,7.92,22.75,10.15,7.09
2011,20.04,198.42,195.65,5.74,334.95,1.08,13.23,17.91,7.99,2.72,26.29,-3.48,16.22
2012,21.80,249.53,228.72,6.04,54.43,6.70,7.56,9.56,4.79,1.65,28.46,-2.06,16.82
2013,28.92,208.07,174.43,6.36,16.29,22.40,12.19,17.22,7.74,3.03,44.16,5.47,20.06
2014,25.13,253.10,231.48,4.75,17.99,20.28,13.98,19.20,10.23,4.01,47.51,0.96,21.67
2015,28.91,226.94,212.15,4.68,30.86,11.82,21.13,29.15,14.00,6.75,71.86,12.59,24.64
2016,41.41,169.85,166.76,4.41,66.06,5.52,18.20,28.40,12.91,7.11,40.12,2.69,25.43
2017,47.29,156.26,154.09,4.60,431.11,0.84,13.29,23.71,10.83,5.91,31.46,1.20,24.29
