鉅橡,	8074
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,64.75,139.23,91.04,3.34,5.18,70.46,6.92,13.58,8.09,1.64,-28.14,-11.14,11.69
2002,61.53,136.01,90.44,3.64,4.38,83.33,9.72,21.18,11.39,2.49,20.97,8.51,12.88
2003,65.30,113.80,85.90,3.40,5.60,65.17,5.70,11.90,5.80,1.34,5.50,3.90,11.86
2004,61.20,252.70,173.20,3.50,6.80,53.67,8.00,19.30,7.40,2.26,3.10,0.80,12.78
2005,39.50,229.70,177.00,3.00,6.80,53.67,10.20,18.70,8.90,2.81,2.60,-0.40,16.23
2006,48.60,182.90,148.30,2.60,7.40,49.32,6.50,11.10,7.00,1.46,-1.71,-2.90,14.13
2007,53.54,208.89,157.35,2.64,7.36,49.59,0.38,-1.83,-1.15,-0.24,-11.36,0.58,13.21
2008,54.26,106.66,74.56,2.93,5.73,63.69,2.72,3.41,1.97,0.46,-6.40,-5.47,14.10
2009,46.27,131.68,99.89,2.32,3.93,92.87,6.63,12.07,9.47,1.72,41.30,24.50,14.67
2010,51.82,114.26,91.09,2.84,7.17,50.90,4.86,8.66,5.69,1.19,19.99,9.22,13.76
2011,51.35,118.83,92.32,2.88,6.51,56.06,4.53,8.06,5.64,1.09,8.14,3.86,14.09
2012,55.56,150.55,112.73,2.76,4.78,76.35,5.91,11.47,8.53,1.62,7.80,-0.90,14.47
2013,50.17,153.62,105.58,3.38,3.06,119.28,6.69,14.34,9.37,2.24,27.31,7.54,15.36
2014,43.68,158.74,98.13,3.23,2.94,124.14,6.62,11.70,9.15,1.81,9.34,-1.50,15.98
2015,39.40,320.23,216.20,3.06,2.84,128.52,8.54,14.14,12.38,2.34,105.55,12.20,17.01
2016,36.13,220.44,159.97,3.28,3.13,116.61,8.62,13.68,13.24,2.43,43.00,7.32,17.77
2017,43.43,141.68,103.79,3.14,2.74,133.21,6.39,10.53,11.48,1.84,10.23,-0.98,18.01
2018,45.55,129.37,85.59,3.19,2.61,139.84,4.25,7.33,7.38,1.30,5.42,-2.70,17.64
