拓凱,	4536
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2011,35.11,179.20,176.79,5.17,208.96,1.74,14.39,21.94,14.44,6.18,46.90,2.40,31.93
2012,42.30,90.03,89.13,4.36,115.37,3.16,10.55,16.82,15.11,5.51,31.50,9.28,33.59
2013,33.62,221.87,167.34,4.29,4.15,87.95,11.95,19.83,12.35,6.31,34.55,12.63,47.80
2014,36.98,194.80,149.07,4.47,4.07,89.68,7.76,11.48,8.40,6.07,29.03,4.31,51.25
2015,36.73,188.53,147.73,4.67,4.17,87.52,8.13,12.03,9.19,6.73,45.32,11.90,53.09
2016,41.18,181.99,157.28,4.79,4.45,82.02,9.59,15.17,12.53,8.58,37.82,11.67,52.30
2017,48.82,157.96,134.13,4.51,4.76,76.68,5.77,9.78,7.65,5.32,7.19,-3.77,50.06
