晶采,	8049
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,36.03,245.05,106.17,7.60,2.63,138.78,-7.10,-13.76,-10.19,-1.27,*****,*****,n/a
2001,45.02,161.20,102.64,6.86,3.61,101.10,-11.53,-19.36,-10.62,-1.55,29.48,16.70,7.22
2002,59.56,136.27,85.77,5.75,4.67,78.15,13.18,27.07,8.35,3.14,*****,*****,13.15
2003,40.61,202.23,113.36,4.09,3.13,116.61,6.67,11.65,5.19,1.48,*****,*****,13.01
2004,60.32,201.84,104.75,5.31,4.03,90.57,5.57,10.56,3.42,1.29,*****,*****,12.69
2005,53.21,279.09,143.31,4.07,2.97,122.89,-0.76,-2.56,-1.10,-0.30,133.34,32.94,11.83
2006,51.28,131.71,64.25,6.74,3.29,110.94,3.00,5.62,2.37,0.68,11.26,8.01,12.53
2007,42.76,274.42,108.18,8.19,3.05,119.67,-0.47,-2.09,-1.08,-0.27,*****,*****,13.07
2008,43.28,264.66,110.85,7.42,3.40,107.35,-11.82,-22.35,-12.83,-2.61,3.95,1.14,9.83
2009,30.39,208.91,136.96,4.18,3.84,95.05,3.98,4.96,3.80,0.54,40.84,13.46,10.33
2010,20.47,305.00,153.71,5.60,5.21,70.05,1.93,1.89,1.36,0.22,*****,*****,11.43
2011,29.62,606.69,319.33,6.06,4.47,81.65,-6.05,-8.87,-7.64,-0.98,20.85,2.21,10.61
2012,31.12,196.77,96.69,5.91,3.97,91.93,-5.21,-7.94,-7.27,-0.81,60.83,21.26,9.79
2013,32.38,181.70,123.59,8.04,4.12,88.59,4.17,5.79,4.52,0.58,35.71,10.06,10.34
2014,16.01,429.12,298.34,7.75,3.90,93.58,5.02,6.38,5.92,0.66,114.41,11.24,10.45
2015,19.87,356.30,260.27,7.80,4.07,89.68,8.43,10.27,9.28,1.11,95.16,11.11,11.52
2016,19.03,365.54,251.33,7.58,3.76,97.07,10.50,13.04,11.61,1.56,72.21,5.22,12.40
2017,18.61,357.00,247.88,8.73,4.09,89.24,10.92,13.46,11.20,1.69,73.17,3.00,12.73
