聯鈞,	3450
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,33.51,151.44,120.94,8.23,11.70,31.19,11.53,18.47,12.82,2.51,89.77,22.09,14.83
2006,9.30,408.58,347.92,8.97,9.48,38.50,11.15,13.96,13.48,1.94,186.14,12.47,15.46
2007,13.70,347.73,321.92,7.45,10.41,35.06,11.11,12.57,16.27,1.90,185.93,16.37,15.39
2008,35.80,152.01,142.27,6.93,14.61,24.98,7.21,9.61,11.44,1.32,52.15,6.35,17.17
2009,25.98,220.31,201.34,5.36,16.03,22.76,5.00,7.09,8.02,1.24,98.26,11.25,17.90
2010,26.45,198.18,173.78,7.38,18.36,19.88,21.65,29.21,17.70,5.79,97.18,12.29,21.73
2011,24.88,172.80,151.62,5.93,15.03,24.28,13.56,18.15,13.17,3.93,153.08,15.54,21.61
2012,34.98,149.08,116.52,5.56,13.06,27.94,9.91,14.01,10.26,3.02,94.10,10.80,21.46
2013,49.44,177.25,150.29,6.14,11.67,31.27,12.42,24.88,10.03,6.11,81.92,12.01,26.21
2014,37.71,167.58,139.16,6.71,11.72,31.14,19.24,33.69,14.21,9.77,114.83,133.70,31.59
2015,37.51,193.83,167.54,5.65,9.10,40.10,23.38,37.44,19.62,12.46,83.43,15.11,34.65
2016,33.13,228.91,206.55,5.52,10.43,34.99,20.17,31.09,18.22,10.77,80.70,10.79,34.65
2017,28.40,255.21,226.42,4.90,10.18,35.85,13.91,20.11,15.03,5.66,74.01,4.12,28.86
2018,30.41,237.68,216.79,5.07,11.58,31.51,12.32,17.42,14.40,4.09,87.37,11.09,27.40
