華擎,	3515
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,15.24,552.80,504.53,8.46,9.47,38.54,25.15,30.51,18.40,18.07,268.81,19.38,68.73
2008,20.70,370.27,332.02,7.84,8.47,43.09,8.45,10.29,12.84,6.15,44.15,-14.63,55.75
2009,28.30,269.09,236.37,12.08,12.80,28.51,13.53,17.98,11.60,9.72,56.48,6.13,54.83
2010,26.49,262.10,228.21,9.38,11.26,32.41,13.19,18.17,11.80,9.77,22.78,-9.85,52.77
2011,33.68,209.47,155.64,9.36,7.51,48.60,14.54,20.89,12.09,11.37,47.86,7.13,56.02
2012,30.37,215.34,167.95,8.03,6.02,60.63,11.19,16.48,10.19,9.00,30.29,-7.76,53.19
2013,29.50,325.16,192.82,10.99,2.11,172.98,12.13,17.06,10.24,9.23,50.45,6.80,54.70
2014,22.40,416.66,194.35,9.07,1.84,198.36,12.72,8.22,5.68,4.40,-49.49,-22.91,51.51
2015,27.97,348.07,206.45,7.05,1.50,243.33,3.08,4.07,3.33,2.09,58.16,14.38,50.86
2016,30.37,317.84,206.64,5.97,1.78,205.05,1.96,2.77,2.24,1.38,22.18,4.50,49.19
2017,36.52,264.59,161.79,6.94,2.45,148.97,5.50,8.24,5.09,4.02,12.44,3.05,47.39
2018,34.73,268.58,111.97,6.68,1.92,190.10,6.48,10.01,5.81,4.91,-41.52,-31.30,50.67
