博磊,	3581
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,26.76,177.06,96.07,2.76,2.12,172.16,7.53,9.65,17.28,1.33,2.38,0.58,14.57
2008,22.24,203.16,88.96,2.76,1.76,207.38,-12.73,-17.40,-39.36,-2.24,65.86,4.37,11.21
2009,34.88,145.20,73.87,2.50,1.43,255.24,-7.83,-11.34,-29.46,-1.24,-29.28,-10.91,10.39
2010,38.64,135.86,77.44,3.40,2.70,135.18,-1.11,-2.33,-2.68,-0.24,13.21,6.03,10.12
2011,37.16,132.49,77.33,2.77,2.62,139.31,3.17,4.55,5.37,0.47,9.07,4.21,10.71
2012,38.78,146.56,91.65,3.63,3.41,107.03,4.23,6.34,5.07,0.70,40.09,21.83,11.45
2013,30.18,264.64,182.68,4.93,3.49,104.58,5.59,8.44,4.79,0.99,37.79,13.97,12.95
2014,34.10,259.14,193.00,3.33,3.07,118.89,10.41,15.06,10.56,2.04,-35.83,-20.74,14.08
2015,22.19,405.86,289.26,2.93,2.43,150.20,4.89,6.67,5.65,0.91,58.13,6.50,14.74
2016,43.25,208.17,161.73,2.82,2.32,157.32,4.51,6.85,6.40,1.02,9.41,0.40,14.42
2017,44.20,199.28,149.88,2.87,2.91,125.42,6.24,10.57,7.71,1.50,-21.84,-18.81,14.40
