宅配通,	2642
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2012,39.28,171.52,170.07,6.32,NA,NA,14.34,24.69,9.57,2.83,39.72,18.25,12.82
2013,25.08,307.40,305.45,6.43,*****,*****,9.64,14.24,7.17,2.13,37.70,1.42,15.74
2014,23.27,293.58,290.85,6.45,NA,NA,7.14,9.41,6.08,1.63,32.96,1.57,18.99
2015,25.61,283.26,280.72,6.95,NA,NA,4.45,5.89,3.91,1.06,32.49,3.24,17.01
2016,27.59,269.40,264.62,6.91,17.38,21.00,3.76,5.12,3.15,0.87,25.04,4.23,17.01
2017,31.90,235.19,229.95,6.70,16.33,22.35,5.06,7.21,3.87,1.24,14.38,2.73,17.42
2018,32.25,220.84,216.78,6.32,19.95,18.29,2.84,4.18,2.04,0.72,16.67,0.97,16.91
