廷鑫,	2358
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,68.25,65.77,37.07,5.85,5.32,68.60,-17.86,-58.73,-13.34,-4.41,46.47,88.29,5.37
2001,86.70,42.52,34.00,7.43,6.25,58.40,-30.94,-127.74,-34.60,-4.11,22.95,66.92,1.05
2002,73.78,73.97,73.93,9.13,55.29,6.60,-8.28,-51.99,-6.23,-5.89,NA,NA,7.15
2003,69.97,107.17,102.13,6.83,156.56,2.33,3.14,6.03,0.97,0.44,18.95,14.85,7.33
2004,52.74,90.48,88.69,5.43,87.36,4.17,2.34,5.41,1.31,0.41,13.59,13.95,7.99
2005,55.00,107.39,107.38,6.11,396.91,0.91,1.32,2.71,0.70,0.22,NA,NA,8.24
2006,43.18,164.84,164.83,5.04,82263.87,0.00,0.98,1.81,0.50,0.15,10.47,7.64,8.35
2007,27.94,215.92,215.90,5.19,NA,NA,1.89,2.96,0.86,0.25,NA,NA,8.66
2008,18.42,337.23,337.22,5.70,NA,NA,2.62,3.42,1.10,0.30,NA,NA,8.92
2009,5.08,1735.43,1735.33,4.37,NA,NA,12.09,13.69,6.97,1.30,82.51,2.74,10.13
2010,4.40,980.97,820.92,5.02,NA,NA,3.91,4.10,3.12,0.42,NA,NA,10.52
2011,1.82,2902.74,2172.39,6.65,NA,NA,-3.29,-3.41,-4.13,-0.35,NA,NA,10.16
2012,13.59,291.28,169.87,9.01,11.10,32.88,-2.70,-2.98,-2.62,-0.32,NA,NA,10.05
2013,14.79,343.60,209.24,14.12,10.15,35.96,-14.05,-16.55,-8.35,-1.54,NA,NA,8.51
2014,24.97,231.35,168.94,16.90,12.11,30.14,-3.84,-5.15,-1.99,-0.43,NA,NA,8.09
2015,31.76,169.31,98.77,7.12,13.55,26.93,-22.86,-32.30,-11.72,-2.25,NA,NA,5.84
2016,76.13,198.50,135.81,16.57,13.27,27.50,-13.93,-36.77,-7.97,-3.11,25.69,8.64,6.89
2017,52.22,286.72,88.43,14.94,5.93,61.55,3.21,5.59,1.39,0.62,29.14,NA,11.19
2018,51.99,331.39,147.73,6.08,2.81,129.89,4.53,6.61,3.02,0.77,5.33,1.35,13.26
