矽創,	8016
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,23.73,385.36,309.87,6.17,6.26,58.30,33.21,43.83,19.83,7.10,119.82,28.86,19.73
2004,41.90,642.78,486.42,6.73,6.68,54.64,32.70,50.32,18.38,9.01,52.20,7.59,21.42
2005,33.30,312.62,257.11,5.63,6.29,58.02,27.60,43.06,16.93,9.27,95.62,36.33,26.39
2006,27.47,295.14,242.72,4.90,6.66,54.80,23.33,33.32,15.89,8.04,78.42,29.39,27.06
2007,31.06,266.77,216.61,4.68,7.16,50.97,19.23,27.28,13.33,7.24,51.40,22.93,28.58
2008,27.02,297.79,233.74,4.55,7.43,49.12,11.86,16.64,7.37,4.20,54.23,2.14,23.34
2009,25.32,324.51,256.34,4.02,5.48,66.60,11.74,15.88,9.03,3.92,89.01,25.69,26.41
2010,29.93,252.47,192.47,5.13,4.97,73.44,11.22,15.50,9.38,4.19,19.05,1.13,28.16
2011,23.55,298.42,242.64,4.92,4.47,81.65,6.44,8.79,6.76,2.48,104.56,23.43,28.30
2012,22.43,286.70,223.76,6.16,5.97,61.13,7.96,10.33,7.31,3.01,49.62,7.07,29.91
2013,25.83,312.50,215.36,8.19,5.56,65.64,8.14,10.96,6.20,3.63,14.85,-2.90,30.00
2014,35.31,216.27,163.28,9.13,5.14,71.01,12.78,18.53,9.46,6.02,55.17,15.36,33.33
2015,35.98,222.86,156.18,10.81,5.85,62.39,12.97,19.99,9.12,7.05,58.31,16.80,35.01
2016,31.86,256.98,180.33,11.81,5.05,72.27,15.50,23.41,10.78,8.77,49.45,8.73,38.86
2017,28.91,265.65,170.62,9.74,4.12,88.59,12.42,17.79,9.44,7.32,30.72,-2.41,38.83
