競國,	6108
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,42.81,138.24,107.28,3.89,10.70,34.11,12.79,22.31,10.75,3.30,44.58,16.29,16.34
2001,45.00,138.00,101.00,3.25,10.03,36.39,7.00,11.00,7.00,1.52,37.00,15.00,14.91
2002,51.88,95.18,84.72,3.40,13.65,26.73,2.74,3.78,2.33,0.51,29.89,14.79,13.72
2003,56.63,98.32,87.61,3.69,13.64,26.75,8.37,17.13,10.29,2.21,22.66,14.28,13.87
2004,54.12,115.80,97.29,3.74,9.42,38.74,11.96,25.90,16.29,3.63,13.70,5.22,15.34
2005,42.72,161.05,142.67,3.30,8.89,41.05,9.51,17.68,13.59,3.01,10.58,1.01,16.94
2006,49.44,117.84,104.81,2.90,8.30,43.97,4.54,7.97,7.94,1.23,28.76,6.11,15.83
2007,47.82,98.09,80.88,2.37,5.51,66.24,9.85,18.30,22.38,2.86,2.62,-0.38,16.93
2008,41.10,126.78,106.38,2.65,6.54,55.81,6.70,11.04,13.67,1.79,1.17,-2.88,17.18
2009,33.57,140.33,124.93,2.58,8.52,42.84,14.88,22.97,30.88,4.22,34.93,6.47,19.68
2010,40.30,126.66,110.75,2.69,10.69,34.14,10.46,16.36,19.63,3.05,27.59,-2.04,18.32
2011,46.87,107.49,95.73,2.67,10.84,33.67,8.49,14.75,16.93,2.85,17.24,0.05,20.29
2012,51.58,87.94,78.30,2.54,9.83,37.13,5.61,10.43,13.64,2.14,12.90,3.62,20.66
2013,69.35,102.43,86.89,3.30,9.82,37.16,1.97,4.77,1.96,0.99,15.24,8.65,20.97
2014,65.83,123.31,105.75,3.20,9.54,38.25,3.68,9.36,3.69,2.07,15.10,6.38,23.21
2015,64.47,125.46,108.35,2.79,9.26,39.41,0.52,0.54,0.25,0.12,22.14,8.45,22.15
2016,64.42,141.12,123.17,3.13,9.24,39.50,5.54,13.78,5.88,3.16,24.86,12.03,23.70
2017,65.88,127.21,109.85,3.12,8.27,44.13,3.18,7.34,3.13,1.71,16.14,5.87,22.80
