研通,	6229
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,26.32,357.84,317.62,4.58,12.97,28.14,6.58,8.74,5.48,2.19,1.71,0.59,12.38
2001,26.56,372.00,280.18,11.30,56.13,6.50,29.90,40.30,11.07,5.64,110.26,34.57,14.77
2002,26.56,332.62,231.57,9.56,26.10,13.98,20.15,27.34,9.87,3.43,50.41,13.79,14.07
2003,24.80,367.29,293.79,6.99,23.05,15.83,12.14,16.27,7.04,2.11,45.75,3.65,13.30
2004,29.87,298.41,225.62,6.56,24.78,14.72,10.79,14.84,5.72,1.81,23.28,2.10,12.63
2005,27.70,299.09,225.76,5.93,19.12,19.08,8.85,12.40,5.45,1.49,59.05,13.71,12.34
2006,25.57,329.03,262.51,6.67,25.61,14.25,14.78,20.14,9.40,2.56,47.62,7.66,13.42
2007,22.14,386.74,360.59,6.42,33.44,10.91,10.54,13.84,7.53,1.82,49.10,0.00,12.98
2008,19.97,412.89,373.42,5.83,33.23,10.98,5.15,6.53,4.70,0.80,31.01,0.00,12.35
2009,23.10,354.12,318.10,7.17,37.63,9.69,2.67,3.40,2.35,0.42,28.60,3.29,12.09
2010,24.11,337.51,284.64,8.98,63.58,5.74,10.06,13.17,6.97,1.64,30.82,5.10,12.87
2011,15.03,563.60,439.62,6.61,55.54,6.57,2.62,3.26,3.00,0.41,32.67,-4.10,12.47
2012,19.56,410.14,321.94,8.94,105.78,3.45,1.84,2.22,2.00,0.27,39.72,3.53,12.09
2013,25.81,381.40,365.19,14.22,23.76,15.36,5.29,7.11,3.69,0.90,29.32,7.36,13.05
2014,24.47,414.33,386.35,15.90,26.24,13.91,4.59,6.13,3.20,0.80,17.82,4.01,13.24
2015,33.45,270.81,243.93,17.26,18.13,20.13,0.25,0.35,0.17,0.05,52.09,18.54,12.89
2016,30.44,294.98,250.84,21.43,15.97,22.85,3.27,4.81,1.83,0.63,17.23,5.09,13.29
2017,42.96,194.69,164.49,17.75,17.52,20.83,3.67,5.61,1.52,0.73,21.77,8.64,12.79
