中再保,	2851
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,73.26,1737.51,NA,NA,NA,NA,3.24,11.56,3.56,1.38,NA,NA,12.05
2001,76.73,1876.48,NA,NA,NA,NA,1.80,7.21,2.46,0.87,NA,NA,11.94
2002,76.83,1787.50,NA,NA,NA,NA,1.97,8.43,2.72,1.03,NA,NA,12.48
2003,75.91,1125.21,NA,NA,NA,NA,2.06,8.71,2.95,1.11,NA,NA,12.48
2004,73.74,928.95,NA,NA,NA,NA,2.06,8.15,3.32,1.08,NA,NA,12.59
2005,71.17,785.17,NA,NA,NA,NA,3.01,10.91,4.80,1.45,NA,NA,13.14
2006,71.31,1002.32,NA,NA,NA,NA,2.99,10.41,4.98,1.40,NA,NA,0
2007,70.65,959.86,NA,NA,NA,NA,4.98,17.27,8.74,2.40,NA,NA,0
2008,77.39,1268.08,NA,NA,NA,NA,0.80,3.15,1.46,0.39,NA,NA,0
2009,72.56,1668.36,NA,NA,NA,NA,3.50,14.23,7.42,1.80,NA,NA,0
2010,73.19,1746.12,NA,NA,NA,NA,2.36,8.73,5.32,1.28,NA,NA,0
2011,76.64,NA,NA,NA,NA,NA,0.53,2.08,1.20,0.29,NA,NA,0
2012,75.10,NA,NA,NA,NA,NA,2.16,8.99,4.73,1.23,NA,NA,0
2013,72.57,NA,NA,NA,NA,NA,2.25,8.60,4.76,1.30,NA,NA,16.07
2014,72.19,NA,NA,NA,NA,NA,2.60,9.42,5.35,1.55,NA,NA,16.82
2015,71.89,NA,NA,NA,NA,NA,2.28,8.14,5.44,1.36,NA,NA,16.63
2016,71.72,NA,NA,NA,NA,NA,2.29,8.13,5.70,1.36,NA,NA,16.89
2017,69.18,NA,NA,NA,NA,NA,3.96,13.39,9.52,2.47,NA,NA,20.01
2018,69.97,NA,NA,NA,NA,NA,2.85,9.35,7.06,1.78,NA,NA,18.97
