元大金,	2885
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,7.51,4.82,NA,NA,NA,NA,0.17,0.11,28.22,0.02,NA,NA,11.91
2003,13.47,20.15,NA,NA,NA,NA,6.57,7.25,95.67,1.00,NA,NA,12.13
2004,18.92,15.57,NA,NA,NA,NA,7.51,8.80,102.63,1.23,NA,NA,14.27
2005,18.10,28.75,NA,NA,NA,NA,-2.11,-2.96,-261.24,-0.39,NA,NA,12.60
2006,91.40,NA,NA,NA,NA,NA,0.25,-8.67,-32.74,-1.05,NA,NA,n/a
2007,79.79,NA,NA,NA,NA,NA,1.25,8.33,24.11,0.89,NA,NA,n/a
2008,79.20,NA,NA,NA,NA,NA,0.33,1.59,8.41,0.21,NA,NA,n/a
2009,78.57,NA,NA,NA,NA,NA,1.38,6.55,29.63,0.91,NA,NA,n/a
2010,81.70,NA,NA,NA,NA,NA,1.40,7.09,32.23,1.01,NA,NA,n/a
2011,80.21,NA,NA,NA,NA,NA,1.93,10.10,42.37,1.47,NA,NA,n/a
2012,80.23,NA,NA,NA,NA,NA,0.84,4.23,22.89,0.61,NA,NA,n/a
2013,81.32,233.78,NA,NA,NA,NA,0.96,5.01,28.15,0.78,NA,NA,16.01
2014,85.67,185.20,NA,NA,NA,NA,1.52,9.48,29.82,1.62,NA,NA,16.74
2015,87.28,161.60,NA,NA,NA,NA,0.84,6.27,17.19,1.02,NA,NA,17.02
2016,89.83,187.49,NA,NA,NA,NA,0.77,6.86,17.04,1.16,NA,NA,16.96
2017,89.97,182.36,NA,NA,NA,NA,0.79,7.82,18.66,1.37,NA,NA,17.89
