中磊,	5388
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,16.04,374.45,192.74,7.01,3.07,118.89,9.11,11.23,8.08,1.25,110.07,21.11,11.44
2002,33.85,245.70,159.48,6.74,5.37,67.97,13.06,17.70,8.04,2.22,0.79,0.36,13.45
2003,54.92,181.27,122.59,8.29,7.07,51.62,10.78,20.20,6.10,2.78,65.80,43.27,14.81
2004,45.53,185.96,113.18,9.29,7.36,49.59,13.08,25.64,7.03,3.51,14.79,3.73,14.82
2005,48.27,153.27,101.57,7.32,7.47,48.86,10.96,20.42,5.78,2.76,35.04,19.39,14.65
2006,60.97,125.46,84.99,7.86,9.41,38.78,8.90,19.86,3.89,2.69,33.76,35.65,14.23
2007,52.23,143.65,111.74,7.41,10.38,35.16,11.19,25.52,5.30,3.65,23.95,14.22,15.68
2008,49.39,143.14,114.40,6.37,12.10,30.16,6.76,13.48,3.88,1.88,14.82,-0.31,15.12
2009,47.33,145.55,113.36,5.99,10.78,33.85,4.46,8.32,3.02,1.24,21.59,5.11,14.68
2010,56.86,148.02,117.88,6.52,11.18,32.64,6.12,12.50,3.86,1.88,3.03,-2.60,15.21
2011,58.09,127.95,106.47,7.71,13.59,26.85,8.83,19.87,5.39,3.29,6.74,-0.71,17.92
2012,55.47,142.61,112.03,14.11,18.80,19.41,9.59,21.19,4.55,3.90,32.31,10.76,19.69
2013,64.70,120.09,82.92,8.55,6.52,55.98,6.76,19.78,4.43,4.19,11.81,5.76,22.40
2014,66.32,119.40,86.39,6.59,6.24,58.49,6.48,17.60,4.09,4.21,6.70,2.38,26.32
2015,69.20,117.62,81.44,6.40,6.67,54.72,6.71,19.96,3.70,5.57,10.38,10.13,28.75
2016,69.06,120.63,84.86,5.38,5.76,63.36,6.54,20.36,3.97,6.02,15.45,16.14,30.29
2017,70.82,118.22,82.25,5.38,5.80,62.93,5.50,17.66,3.33,5.38,14.69,17.05,29.52
2018,70.00,117.63,85.20,4.86,5.22,69.92,3.77,11.92,2.54,3.32,5.10,-1.11,29.00
