進階,	3118
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,41.92,133.43,91.24,4.49,4.08,89.46,6.54,10.60,9.65,1.17,56.37,15.72,12.56
2006,36.13,170.08,127.40,4.85,6.44,56.67,8.50,13.24,10.28,1.57,44.13,8.17,12.36
2007,36.15,169.85,139.38,4.20,6.91,52.82,8.39,12.62,10.27,1.47,61.53,17.76,12.06
2008,24.38,230.32,192.78,4.93,5.84,62.50,10.84,15.26,13.04,2.03,59.21,10.83,14.93
2009,21.25,264.69,231.93,4.64,6.44,56.67,8.11,10.52,10.28,1.56,42.68,-0.83,14.69
2010,25.10,252.12,214.83,5.30,6.79,53.75,11.84,15.43,13.66,2.33,84.63,15.51,15.52
2011,27.24,249.39,196.98,5.11,4.02,90.79,9.14,12.72,12.13,1.86,30.83,1.67,15.21
2012,26.51,259.75,204.55,4.41,3.15,115.87,7.93,10.84,11.25,1.63,31.42,-1.82,14.84
2013,25.78,280.00,231.79,4.92,3.91,93.35,9.84,13.32,12.21,1.99,62.03,7.64,15.05
2014,25.18,297.11,254.98,5.14,4.41,82.76,11.47,15.39,14.41,2.37,61.04,7.09,15.71
2015,23.07,327.45,284.65,5.32,4.70,77.65,11.50,15.16,15.08,2.42,63.71,4.84,16.17
2016,23.74,321.32,279.23,5.61,4.93,74.03,9.32,12.16,12.32,1.95,51.01,1.14,15.88
2017,28.68,266.62,223.40,5.17,4.85,75.25,9.70,13.17,11.83,2.11,34.81,1.38,16.09
