凌網,	5212
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,9.59,936.75,908.98,2.05,NA,NA,14.07,15.86,25.19,2.25,87.32,8.84,15.28
2002,18.47,459.34,456.16,2.32,NA,NA,15.76,18.47,21.74,2.51,57.42,12.20,14.85
2003,15.44,534.67,526.60,2.43,NA,NA,16.52,19.87,21.76,2.58,103.48,17.50,14.25
2004,13.78,594.20,585.94,2.45,NA,NA,11.43,13.38,14.66,1.61,32.10,4.89,12.79
2005,16.91,484.35,464.28,2.15,NA,NA,13.16,15.56,14.32,2.00,NA,NA,13.33
2006,16.71,485.22,472.11,1.90,NA,NA,14.13,16.98,15.31,2.25,110.27,10.91,13.38
2007,19.17,374.76,352.63,1.95,NA,NA,8.99,10.96,10.36,1.42,91.35,9.95,13.01
2008,19.75,341.63,324.23,2.18,NA,NA,6.26,7.78,6.39,0.99,37.25,0.54,12.68
2009,20.03,337.87,319.91,2.12,41.55,8.78,-6.31,-7.88,-6.75,-0.93,63.91,8.22,10.93
2010,23.00,330.49,327.44,2.17,30.87,11.82,2.22,2.83,2.22,0.31,-4.75,-1.36,11.40
2011,18.57,409.20,404.06,1.89,205.71,1.77,1.70,2.15,1.58,0.25,-13.22,-5.36,11.47
2012,18.48,409.13,401.92,1.73,182.62,1.99,2.30,2.83,2.25,0.32,74.83,14.33,11.40
2013,38.08,255.18,249.57,1.89,57.41,6.35,-6.99,-10.21,-6.83,-1.09,-10.21,-7.37,9.72
2014,35.56,271.77,268.95,2.11,92.27,3.95,3.98,5.97,3.57,0.57,60.12,21.71,10.39
2015,36.95,265.86,263.42,2.36,171.50,2.12,5.39,8.17,4.74,0.89,28.44,9.48,10.93
2016,39.64,239.95,238.00,2.36,229.18,1.59,4.82,7.49,4.34,0.92,40.10,13.00,10.93
2017,41.15,226.39,221.00,2.39,92.27,3.95,5.35,8.65,4.92,0.94,9.00,-0.74,11.22
